index,elapsed_s,model,series_r,series_l,series_c,shunt_range,voltage_pga,impedance_imag_ohm,impedance_real_ohm,phase_diff_deg,shunt_resistance_ohm,current_pga,current_phase_deg,impedance_mag_ohm,samples_per_period,current_amplitude_a,sample_rate_hz,captured_cycles,dds_frequency_hz,voltage_amplitude_v,voltage_phase_deg
11,0.658300,Series RL,0.571409,0.000108528577995,,0,0,40.914310,0.571409,89.199851,100.000000,0,-62.994033,40.918300,16.666666,0.007764,1000000,24.000000,60000,0.317680,-153.794174
12,0.709833,Series RL,0.584974,0.00010855266079,,0,0,40.923389,0.584974,89.181045,100.000000,0,66.211265,40.927570,16.666666,0.007763,1000000,24.000000,60000,0.317710,-24.607685
13,0.763548,Series RL,0.578466,0.000108561241894,,0,0,40.926624,0.578466,89.190216,100.000000,0,-173.797988,40.930709,16.666666,0.007763,1000000,24.000000,60000,0.317728,95.392219
14,0.815830,Series RL,0.580492,0.000108520370905,,0,0,40.911216,0.580492,89.187080,100.000000,0,127.989364,40.915332,16.666666,0.007762,1000000,24.000000,60000,0.317581,37.176441
15,0.867016,Series RL,0.618312,0.000108540973512,,0,0,40.918983,0.618312,89.134284,100.000000,0,-6.202644,40.923652,16.666666,0.007763,1000000,24.000000,60000,0.317696,-97.068359
16,0.919062,Series RL,0.520286,0.000108559401002,,0,0,40.925930,0.520286,89.271644,100.000000,0,53.053665,40.929237,16.666666,0.007762,1000000,24.000000,60000,0.317706,-37.674694
17,0.971381,Series RL,0.537186,0.000108591253211,,0,0,40.937938,0.537186,89.248207,100.000000,0,-80.896293,40.941463,16.666666,0.007763,1000000,24.000000,60000,0.317826,-171.648071
18,1.022290,Series RL,0.586087,0.000108537493324,,0,0,40.917671,0.586087,89.179374,100.000000,0,166.460906,40.921867,16.666666,0.007766,1000000,24.000000,60000,0.317791,75.640281
19,1.074189,Series RL,0.553815,0.000108565268514,,0,0,40.928142,0.553815,89.224754,100.000000,0,-163.911087,40.931888,16.666666,0.007764,1000000,24.000000,60000,0.317806,105.313644
20,1.125967,Series RL,0.536578,0.000108529588629,,0,0,40.914691,0.536578,89.248626,100.000000,0,-148.827941,40.918209,16.666666,0.007766,1000000,24.000000,60000,0.317787,120.420677
21,1.177827,Series RL,0.556087,0.0001085438887,,0,0,40.920082,0.556087,89.221420,100.000000,0,-0.485929,40.923858,16.666666,0.007760,1000000,24.000000,60000,0.317563,-91.264503
22,1.230134,Series RL,0.550560,0.000108511336209,,0,0,40.907810,0.550560,89.228927,100.000000,0,147.951889,40.911514,16.666666,0.007762,1000000,24.000000,60000,0.317564,57.180816
23,1.285555,Series RL,0.583913,0.000108601240184,,0,0,40.941703,0.583913,89.182891,100.000000,0,49.637836,40.945869,16.666666,0.007762,1000000,24.000000,60000,0.317836,-41.179271
24,1.338695,Series RL,0.615432,0.000108464091065,,0,0,40.889999,0.615432,89.137710,100.000000,0,-114.078048,40.894630,16.666666,0.007763,1000000,24.000000,60000,0.317461,155.059677
25,1.391658,Series RL,0.601888,0.000108525734427,,0,0,40.913238,0.601888,89.157157,100.000000,0,-171.495269,40.917667,16.666666,0.007763,1000000,24.000000,60000,0.317630,97.661888
26,1.443807,Series RL,0.546792,0.000108559268373,,0,0,40.925880,0.546792,89.234542,100.000000,0,119.311408,40.929534,16.666666,0.007764,1000000,24.000000,60000,0.317773,28.545948
27,1.495745,Series RL,0.575807,0.000108550191236,,0,0,40.922458,0.575807,89.193862,100.000000,0,106.430259,40.926509,16.666666,0.007762,1000000,24.000000,60000,0.317670,15.624118
28,1.546108,Series RL,0.590158,0.000108493009518,,0,0,40.900901,0.590158,89.173332,100.000000,0,-93.338020,40.905158,16.666666,0.007761,1000000,24.000000,60000,0.317461,175.835342
29,1.596382,Series RL,0.578570,0.000108581571286,,0,0,40.934288,0.578570,89.190231,100.000000,0,31.848358,40.938377,16.666666,0.007764,1000000,24.000000,60000,0.317827,-58.961418
30,1.648957,Series RL,0.594396,0.000108511750012,,0,0,40.907966,0.594396,89.167541,100.000000,0,-171.631713,40.912284,16.666666,0.007768,1000000,24.000000,60000,0.317792,97.535804
31,1.700458,Series RL,0.532713,0.000108536257221,,0,0,40.917205,0.532713,89.254089,100.000000,0,124.515708,40.920673,16.666666,0.007763,1000000,24.000000,60000,0.317668,33.769798
32,1.753218,Series RL,0.571915,0.00010856899274,,0,0,40.929546,0.571915,89.199447,100.000000,0,-79.519142,40.933540,16.666666,0.007760,1000000,24.000000,60000,0.317636,-170.319702
33,1.805925,Series RL,0.530147,0.000108574112224,,0,0,40.931476,0.530147,89.257942,100.000000,0,60.396614,40.934909,16.666666,0.007762,1000000,24.000000,60000,0.317728,-30.345443
34,1.858309,Series RL,0.544116,0.00010858129807,,0,0,40.934185,0.544116,89.238441,100.000000,0,139.166244,40.937801,16.666666,0.007762,1000000,24.000000,60000,0.317777,48.404674
35,1.910946,Series RL,0.546988,0.000108550769499,,0,0,40.922676,0.546988,89.234199,100.000000,0,-112.840415,40.926330,16.666666,0.007763,1000000,24.000000,60000,0.317705,156.393768
36,1.964031,Series RL,0.621444,0.000108538291752,,0,0,40.917972,0.621444,89.129882,100.000000,0,-35.184185,40.922691,16.666666,0.007763,1000000,24.000000,60000,0.317703,-126.054306
37,2.015747,Series RL,0.524753,0.000108585080652,,0,0,40.935611,0.524753,89.265556,100.000000,0,89.857185,40.938976,16.666666,0.007761,1000000,24.000000,60000,0.317718,-0.877258
38,2.068253,Series RL,0.636553,0.000108499102499,,0,0,40.903198,0.636553,89.108406,100.000000,0,-78.414970,40.908149,16.666666,0.007762,1000000,24.000000,60000,0.317518,-169.306564
39,2.119308,Series RL,0.595886,0.000108567263256,,0,0,40.928894,0.595886,89.165885,100.000000,0,-42.591156,40.933231,16.666666,0.007763,1000000,24.000000,60000,0.317770,-133.425262
40,2.168839,Series RL,0.518759,0.00010857987098,,0,0,40.933647,0.518759,89.273910,100.000000,0,-61.183002,40.936935,16.666666,0.007764,1000000,24.000000,60000,0.317851,-151.909088
41,2.218239,Series RL,0.567601,0.000108604518776,,0,0,40.942939,0.567601,89.205741,100.000000,0,-84.843482,40.946872,16.666666,0.007765,1000000,24.000000,60000,0.317933,-175.637725
42,2.273861,Series RL,0.567879,0.000108552326565,,0,0,40.923263,0.567879,89.204971,100.000000,0,136.395126,40.927204,16.666666,0.007763,1000000,24.000000,60000,0.317703,45.600090
43,2.328172,Series RL,0.556097,0.000108584019619,,0,0,40.935211,0.556097,89.221694,100.000000,0,-129.632934,40.938987,16.666666,0.007764,1000000,24.000000,60000,0.317831,139.588760
44,2.380814,Series RL,0.554296,0.000108606097063,,0,0,40.943534,0.554296,89.224372,100.000000,0,-23.104953,40.947288,16.666666,0.007763,1000000,24.000000,60000,0.317886,-113.880584
45,2.433447,Series RL,0.610834,0.000108564549665,,0,0,40.927871,0.610834,89.144943,100.000000,0,94.347511,40.932430,16.666666,0.007765,1000000,24.000000,60000,0.317824,3.492453
46,2.486428,Series RL,0.538337,0.000108577380206,,0,0,40.932708,0.538337,89.246498,100.000000,0,-91.362190,40.936248,16.666666,0.007764,1000000,24.000000,60000,0.317843,177.884323
47,2.536182,Series RL,0.529259,0.000108614314763,,0,0,40.946632,0.529259,89.259460,100.000000,0,-75.941314,40.950054,16.666666,0.007765,1000000,24.000000,60000,0.317990,-166.681854
48,2.588387,Series RL,0.562239,0.00010865043763,,0,0,40.960250,0.562239,89.213577,100.000000,0,-30.933912,40.964111,16.666666,0.007766,1000000,24.000000,60000,0.318143,-121.720336
49,2.639161,Series RL,0.534776,0.000108623179693,,0,0,40.949974,0.534776,89.251808,100.000000,0,-169.238739,40.953464,16.666666,0.007768,1000000,24.000000,60000,0.318116,100.013076
50,2.691270,Series RL,0.552982,0.000108590595371,,0,0,40.937690,0.552982,89.226104,100.000000,0,109.589828,40.941425,16.666666,0.007766,1000000,24.000000,60000,0.317949,18.815927
51,2.742030,Series RL,0.549025,0.000108654607489,,0,0,40.961822,0.549025,89.232086,100.000000,0,-74.259346,40.965499,16.666666,0.007767,1000000,24.000000,60000,0.318189,-165.027252
52,2.794718,Series RL,0.534027,0.000108597982813,,0,0,40.940475,0.534027,89.252677,100.000000,0,-175.823928,40.943958,16.666666,0.007766,1000000,24.000000,60000,0.317956,93.428741
53,2.846480,Series RL,0.559325,0.000108564459477,,0,0,40.927837,0.559325,89.217041,100.000000,0,21.153381,40.931659,16.666666,0.007766,1000000,24.000000,60000,0.317860,-69.629577
54,2.898427,Series RL,0.555642,0.000108518893417,,0,0,40.910659,0.555642,89.221862,100.000000,0,-57.812267,40.914432,16.666666,0.007764,1000000,24.000000,60000,0.317656,-148.590408
55,2.950884,Series RL,0.543895,0.000108620052298,,0,0,40.948795,0.543895,89.239021,100.000000,0,89.788505,40.952407,16.666666,0.007765,1000000,24.000000,60000,0.317989,-0.972468
56,3.000710,Series RL,0.546161,0.000108603741569,,0,0,40.942646,0.546161,89.235740,100.000000,0,-131.743087,40.946289,16.666666,0.007765,1000000,24.000000,60000,0.317928,137.492660
57,3.050416,Series RL,0.565441,0.000108598457625,,0,0,40.940654,0.565441,89.208724,100.000000,0,66.651786,40.944557,16.666666,0.007764,1000000,24.000000,60000,0.317914,-24.139486
58,3.101852,Series RL,0.562890,0.000108610227133,,0,0,40.945091,0.562890,89.212371,100.000000,0,-28.679487,40.948959,16.666666,0.007768,1000000,24.000000,60000,0.318079,-119.467117
59,3.153285,Series RL,0.550255,0.000108598478846,,0,0,40.940662,0.550255,89.229965,100.000000,0,-68.787445,40.944358,16.666666,0.007765,1000000,24.000000,60000,0.317937,-159.557479
60,3.205130,Series RL,0.542412,0.000108661448499,,0,0,40.964401,0.542412,89.241378,100.000000,0,-68.210578,40.967990,16.666666,0.007766,1000000,24.000000,60000,0.318166,-158.969192
61,3.259137,Series RL,0.514250,0.000108610731124,,0,0,40.945281,0.514250,89.280433,100.000000,0,-104.097419,40.948509,16.666666,0.007765,1000000,24.000000,60000,0.317953,165.183029
62,3.313682,Series RL,0.569442,0.000108599966945,,0,0,40.941223,0.569442,89.203140,100.000000,0,99.404418,40.945182,16.666666,0.007764,1000000,24.000000,60000,0.317880,8.607552
63,3.367337,Series RL,0.547417,0.000108607890208,,0,0,40.944210,0.547417,89.234008,100.000000,0,120.993995,40.947868,16.666666,0.007765,1000000,24.000000,60000,0.317961,30.228004
64,3.420336,Series RL,0.573222,0.00010855604018,,0,0,40.924663,0.573222,89.197525,100.000000,0,21.338569,40.928680,16.666666,0.007765,1000000,24.000000,60000,0.317806,-69.463905
65,3.472579,Series RL,0.544222,0.000108567414454,,0,0,40.928951,0.544222,89.238197,100.000000,0,-163.743606,40.932567,16.666666,0.007766,1000000,24.000000,60000,0.317878,105.494575
66,3.524245,Series RL,0.583393,0.000108540923113,,0,0,40.918964,0.583393,89.183174,100.000000,0,8.554064,40.923122,16.666666,0.007765,1000000,24.000000,60000,0.317763,-82.262763
67,3.575376,Series RL,0.617977,0.000108549734992,,0,0,40.922286,0.617977,89.134826,100.000000,0,-6.767152,40.926952,16.666666,0.007767,1000000,24.000000,60000,0.317887,-97.632324
68,3.626753,Series RL,0.538744,0.000108633824506,,0,0,40.953987,0.538744,89.246322,100.000000,0,-76.568794,40.957530,16.666666,0.007767,1000000,24.000000,60000,0.318120,-167.322463
69,3.678776,Series RL,0.528017,0.000108614850584,,0,0,40.946834,0.528017,89.261199,100.000000,0,-109.538154,40.950241,16.666666,0.007766,1000000,24.000000,60000,0.318014,159.723068
70,3.734873,Series RL,0.546258,0.000108607423354,,0,0,40.944034,0.546258,89.235633,100.000000,0,-134.921417,40.947677,16.666666,0.007766,1000000,24.000000,60000,0.317984,134.314224
71,3.808237,Series RL,0.567039,0.000108638063333,,0,0,40.955585,0.567039,89.206779,100.000000,0,20.068260,40.959510,16.666666,0.007765,1000000,24.000000,60000,0.318052,-70.724967
72,3.863871,Series RL,0.586653,0.000108536612667,,0,0,40.917339,0.586653,89.178573,100.000000,0,-64.435844,40.921543,16.666666,0.007764,1000000,24.000000,60000,0.317699,-155.257278
73,3.916889,Series RL,0.540720,0.000108579576544,,0,0,40.933536,0.540720,89.243179,100.000000,0,38.425128,40.937107,16.666666,0.007764,1000000,24.000000,60000,0.317821,-52.331691
74,3.969473,Series RL,0.559944,0.000108554825298,,0,0,40.924205,0.559944,89.216094,100.000000,0,177.213394,40.928035,16.666666,0.007766,1000000,24.000000,60000,0.317827,86.429496
75,4.021759,Series RL,0.576077,0.00010858179145,,0,0,40.934371,0.576077,89.193717,100.000000,0,100.607032,40.938426,16.666666,0.007763,1000000,24.000000,60000,0.317824,9.800748
76,4.073666,Series RL,0.536913,0.000108597234785,,0,0,40.940193,0.536913,89.248626,100.000000,0,-148.335876,40.943714,16.666666,0.007767,1000000,24.000000,60000,0.317992,120.912727
77,4.125986,Series RL,0.543907,0.000108603911335,,0,0,40.942710,0.543907,89.238891,100.000000,0,-70.414314,40.946323,16.666666,0.007767,1000000,24.000000,60000,0.318025,-161.175415
78,4.178096,Series RL,0.519055,0.000108586650981,,0,0,40.936203,0.519055,89.273544,100.000000,0,-97.446456,40.939495,16.666666,0.007763,1000000,24.000000,60000,0.317817,171.827087
79,4.229521,Series RL,0.646208,0.000108557668866,,0,0,40.925277,0.646208,89.095382,100.000000,0,-42.567905,40.930377,16.666666,0.007766,1000000,24.000000,60000,0.317874,-133.472534
80,4.284899,Series RL,0.580100,0.000108640543497,,0,0,40.956520,0.580100,89.188529,100.000000,0,63.567031,40.960628,16.666666,0.007766,1000000,24.000000,60000,0.318104,-27.244441
81,4.338348,Series RL,0.575700,0.000108582531521,,0,0,40.934650,0.575700,89.194252,100.000000,0,64.741180,40.938697,16.666666,0.007761,1000000,24.000000,60000,0.317739,-26.064571
82,4.394108,Series RL,0.561896,0.000108619131852,,0,0,40.948448,0.561896,89.213829,100.000000,0,26.580017,40.952301,16.666666,0.007764,1000000,24.000000,60000,0.317942,-64.206153
83,4.446663,Series RL,0.543268,0.000108532755812,,0,0,40.915885,0.543268,89.239280,100.000000,0,-163.530288,40.919494,16.666666,0.007766,1000000,24.000000,60000,0.317781,105.709014
84,4.498156,Series RL,0.525793,0.000108626426454,,0,0,40.951198,0.525793,89.264381,100.000000,0,-61.287345,40.954574,16.666666,0.007766,1000000,24.000000,60000,0.318055,-152.022964
85,4.549602,Series RL,0.548790,0.000108588664291,,0,0,40.936962,0.548790,89.231948,100.000000,0,147.994567,40.940639,16.666666,0.007765,1000000,24.000000,60000,0.317921,57.226520
86,4.600857,Series RL,0.572252,0.000108573839008,,0,0,40.931373,0.572252,89.199012,100.000000,0,65.760406,40.935375,16.666666,0.007767,1000000,24.000000,60000,0.317939,-25.040588
87,4.652139,Series RL,0.535144,0.000108617733941,,0,0,40.947921,0.535144,89.251251,100.000000,0,155.353164,40.951419,16.666666,0.007766,1000000,24.000000,60000,0.318016,64.604415
88,4.704435,Series RL,0.540536,0.000108576003515,,0,0,40.932189,0.540536,89.243408,100.000000,0,-3.450298,40.935760,16.666666,0.007764,1000000,24.000000,60000,0.317830,-94.206878
89,4.760362,Series RL,0.520630,0.000108548583771,,0,0,40.921852,0.520630,89.271087,100.000000,0,-103.683845,40.925163,16.666666,0.007764,1000000,24.000000,60000,0.317732,165.587249
90,4.813279,Series RL,0.598304,0.000108566716824,,0,0,40.928688,0.598304,89.162490,100.000000,0,151.156768,40.933059,16.666666,0.007765,1000000,24.000000,60000,0.317828,60.319263
91,4.866425,Series RL,0.543987,0.000108610144903,,0,0,40.945060,0.543987,89.238830,100.000000,0,176.138183,40.948673,16.666666,0.007765,1000000,24.000000,60000,0.317977,85.377006
92,4.919669,Series RL,0.549507,0.000108617643754,,0,0,40.947887,0.549507,89.231155,100.000000,0,-15.254935,40.951576,16.666666,0.007768,1000000,24.000000,60000,0.318099,-106.023773
93,4.972450,Series RL,0.522857,0.0001085410637,,0,0,40.919017,0.522857,89.267921,100.000000,0,-141.914962,40.922359,16.666666,0.007766,1000000,24.000000,60000,0.317787,127.352958
94,5.023873,Series RL,0.556074,0.000108602415278,,0,0,40.942146,0.556074,89.221855,100.000000,0,-116.797554,40.945922,16.666666,0.007767,1000000,24.000000,60000,0.318014,152.424301
95,5.076122,Series RL,0.605082,0.000108566674383,,0,0,40.928672,0.605082,89.153015,100.000000,0,-77.797271,40.933143,16.666666,0.007765,1000000,24.000000,60000,0.317831,-168.644256
96,5.127805,Series RL,0.540755,0.000108574881473,,0,0,40.931766,0.540755,89.243103,100.000000,0,156.835266,40.935337,16.666666,0.007764,1000000,24.000000,60000,0.317830,66.078376
97,5.179660,Series RL,0.533925,0.000108628906618,,0,0,40.952133,0.533925,89.253028,100.000000,0,-2.535249,40.955612,16.666666,0.007765,1000000,24.000000,60000,0.318034,-93.282218
98,5.232006,Series RL,0.590800,0.000108539312996,,0,0,40.918357,0.590800,89.172790,100.000000,0,-135.745666,40.922622,16.666666,0.007766,1000000,24.000000,60000,0.317823,133.427124
99,5.287460,Series RL,0.595070,0.000108512691679,,0,0,40.908321,0.595070,89.166603,100.000000,0,95.147994,40.912647,16.666666,0.007764,1000000,24.000000,60000,0.317655,4.314613
100,5.340165,Series RL,0.566467,0.000108628622792,,0,0,40.952026,0.566467,89.207511,100.000000,0,-17.768476,40.955944,16.666666,0.007766,1000000,24.000000,60000,0.318060,-108.560966
101,5.392667,Series RL,0.589043,0.0001086111688,,0,0,40.945446,0.589043,89.175788,100.000000,0,-101.755645,40.949680,16.666666,0.007764,1000000,24.000000,60000,0.317945,167.420135
102,5.446681,Series RL,0.562219,0.000108578677318,,0,0,40.933197,0.562219,89.213081,100.000000,0,109.749481,40.937057,16.666666,0.007763,1000000,24.000000,60000,0.317811,18.962570
103,5.499106,Series RL,0.599959,0.000108705767846,,0,0,40.981109,0.599959,89.161247,100.000000,0,-57.628128,40.985500,16.666666,0.007764,1000000,24.000000,60000,0.318208,-148.466873
104,5.550149,Series RL,0.528908,0.00010862131758,,0,0,40.949272,0.528908,89.259994,100.000000,0,-116.011726,40.952690,16.666666,0.007766,1000000,24.000000,60000,0.318049,153.248229
105,5.601786,Series RL,0.532752,0.000108584807436,,0,0,40.935508,0.532752,89.254371,100.000000,0,-155.716537,40.938976,16.666666,0.007765,1000000,24.000000,60000,0.317898,113.537811
106,5.653566,Series RL,0.625690,0.000108519055224,,0,0,40.910720,0.625690,89.123786,100.000000,0,94.190231,40.915504,16.666666,0.007766,1000000,24.000000,60000,0.317735,3.314012
107,5.705738,Series RL,0.581693,0.00010859884225,,0,0,40.940799,0.581693,89.185981,100.000000,0,-79.811264,40.944931,16.666666,0.007765,1000000,24.000000,60000,0.317947,-170.625289
108,5.761126,Series RL,0.532725,0.000108601250795,,0,0,40.941707,0.532725,89.254516,100.000000,0,-53.829467,40.945171,16.666666,0.007765,1000000,24.000000,60000,0.317920,-144.574951
109,5.814875,Series RL,0.598599,0.000108488346278,,0,0,40.899143,0.598599,89.161476,100.000000,0,-151.062911,40.903522,16.666666,0.007765,1000000,24.000000,60000,0.317608,118.098556
110,5.868996,Series RL,0.552236,0.000108605115607,,0,0,40.943164,0.552236,89.227249,100.000000,0,110.336914,40.946887,16.666666,0.007765,1000000,24.000000,60000,0.317946,19.564157
111,5.922382,Series RL,0.572628,0.00010856077504,,0,0,40.926448,0.572628,89.198387,100.000000,0,35.145488,40.930454,16.666666,0.007763,1000000,24.000000,60000,0.317760,-55.656124
112,5.975042,Series RL,0.527944,0.000108583754361,,0,0,40.935111,0.527944,89.261093,100.000000,0,-140.899230,40.938514,16.666666,0.007769,1000000,24.000000,60000,0.318031,128.361877
113,6.026844,Series RL,0.557057,0.00010863425953,,0,0,40.954151,0.557057,89.220710,100.000000,0,-124.041450,40.957939,16.666666,0.007762,1000000,24.000000,60000,0.317922,145.179229
114,6.079228,Series RL,0.641648,0.000108516110858,,0,0,40.909610,0.641648,89.101409,100.000000,0,72.864128,40.914642,16.666666,0.007765,1000000,24.000000,60000,0.317688,-18.034454
115,6.130502,Series RL,0.531230,0.000108585019643,,0,0,40.935588,0.531230,89.256500,100.000000,0,-155.901947,40.939037,16.666666,0.007766,1000000,24.000000,60000,0.317928,113.354537
116,6.181872,Series RL,0.536990,0.000108618736618,,0,0,40.948299,0.536990,89.248680,100.000000,0,59.665096,40.951820,16.666666,0.007765,1000000,24.000000,60000,0.317998,-31.086236
117,6.236742,Series RL,0.578369,0.00010858331138,,0,0,40.934944,0.578369,89.190521,100.000000,0,69.909294,40.939029,16.666666,0.007764,1000000,24.000000,60000,0.317861,-20.900178
118,6.294242,Series RL,0.524467,0.000108579393516,,0,0,40.933467,0.524467,89.265930,100.000000,0,-51.866737,40.936828,16.666666,0.007764,1000000,24.000000,60000,0.317825,-142.600799
119,6.346328,Series RL,0.611304,0.000108548371565,,0,0,40.921772,0.611304,89.144157,100.000000,0,-165.196777,40.926338,16.666666,0.007765,1000000,24.000000,60000,0.317813,103.947349
120,6.399405,Series RL,0.540114,0.000108553965861,,0,0,40.923881,0.540114,89.243850,100.000000,0,168.080398,40.927444,16.666666,0.007767,1000000,24.000000,60000,0.317897,77.324241
121,6.451572,Series RL,0.584123,0.000108585011685,,0,0,40.935585,0.584123,89.182487,100.000000,0,-30.448429,40.939754,16.666666,0.007766,1000000,24.000000,60000,0.317945,-121.265953
122,6.502246,Series RL,0.547728,0.000108542785226,,0,0,40.919666,0.547728,89.233116,100.000000,0,-123.310157,40.923332,16.666666,0.007763,1000000,24.000000,60000,0.317689,145.922958
123,6.553321,Series RL,0.533454,0.000108584807436,,0,0,40.935508,0.533454,89.253387,100.000000,0,-140.910339,40.938983,16.666666,0.007765,1000000,24.000000,60000,0.317896,128.343032
124,6.604909,Series RL,0.555191,0.000108536580836,,0,0,40.917327,0.555191,89.222625,100.000000,0,-142.256240,40.921092,16.666666,0.007766,1000000,24.000000,60000,0.317797,126.966369
125,6.656154,Series RL,0.568921,0.000108594725442,,0,0,40.939247,0.568921,89.203826,100.000000,0,-165.991882,40.943199,16.666666,0.007763,1000000,24.000000,60000,0.317825,103.211952
126,6.708420,Series RL,0.576633,0.000108576226332,,0,0,40.932273,0.576633,89.192901,100.000000,0,128.834487,40.936336,16.666666,0.007763,1000000,24.000000,60000,0.317794,38.027374
127,6.760888,Series RL,0.587198,0.000108560584054,,0,0,40.926376,0.587198,89.177993,100.000000,0,100.606376,40.930587,16.666666,0.007766,1000000,24.000000,60000,0.317852,9.784366
128,6.813770,Series RL,0.541199,0.000108592428305,,0,0,40.938381,0.541199,89.242599,100.000000,0,152.560745,40.941959,16.666666,0.007763,1000000,24.000000,60000,0.317831,61.803352
129,6.866106,Series RL,0.578022,0.000108595049057,,0,0,40.939369,0.578022,89.191093,100.000000,0,28.679075,40.943450,16.666666,0.007763,1000000,24.000000,60000,0.317838,-62.129833
130,6.919049,Series RL,0.541113,0.000108585849901,,0,0,40.935901,0.541113,89.242675,100.000000,0,-108.928161,40.939479,16.666666,0.007764,1000000,24.000000,60000,0.317868,160.314498
131,6.971084,Series RL,0.600688,0.000108521283393,,0,0,40.911560,0.600688,89.158813,100.000000,0,152.466171,40.915969,16.666666,0.007767,1000000,24.000000,60000,0.317775,61.624977
132,7.021006,Series RL,0.556361,0.000108572605557,,0,0,40.930908,0.556361,89.221244,100.000000,0,34.600227,40.934688,16.666666,0.007763,1000000,24.000000,60000,0.317793,-56.178531
133,7.073087,Series RL,0.570026,0.000108544758747,,0,0,40.920410,0.570026,89.201911,100.000000,0,165.523086,40.924381,16.666666,0.007766,1000000,24.000000,60000,0.317806,74.724990
134,7.125819,Series RL,0.523864,0.000108602990889,,0,0,40.942363,0.523864,89.266929,100.000000,0,111.257041,40.945713,16.666666,0.007764,1000000,24.000000,60000,0.317907,20.523971
135,7.178294,Series RL,0.636910,0.000108568244712,,0,0,40.929264,0.636910,89.108474,100.000000,0,-56.776454,40.934219,16.666666,0.007765,1000000,24.000000,60000,0.317851,-147.667968
136,7.230520,Series RL,0.574806,0.000108618269763,,0,0,40.948123,0.574806,89.195762,100.000000,0,-73.306053,40.952159,16.666666,0.007764,1000000,24.000000,60000,0.317962,-164.110290
137,7.287121,Series RL,0.542360,0.000108578656098,,0,0,40.933189,0.542360,89.240875,100.000000,0,53.352321,40.936782,16.666666,0.007766,1000000,24.000000,60000,0.317910,-37.406799
138,7.340253,Series RL,0.563581,0.000108616428871,,0,0,40.947429,0.563581,89.211456,100.000000,0,-32.386371,40.951309,16.666666,0.007765,1000000,24.000000,60000,0.317998,-123.174919
139,7.394698,Series RL,0.578842,0.000108552124969,,0,0,40.923187,0.578842,89.189628,100.000000,0,172.208251,40.927280,16.666666,0.007764,1000000,24.000000,60000,0.317767,81.397865
140,7.448348,Series RL,0.544790,0.000108594988047,,0,0,40.939346,0.544790,89.237594,100.000000,0,-26.953960,40.942970,16.666666,0.007765,1000000,24.000000,60000,0.317910,-117.716369
141,7.501088,Series RL,0.553655,0.000108639177417,,0,0,40.956005,0.553655,89.225509,100.000000,0,40.122905,40.959747,16.666666,0.007763,1000000,24.000000,60000,0.317955,-50.651588
142,7.552774,Series RL,0.594191,0.000108582926755,,0,0,40.934799,0.594191,89.168380,100.000000,0,-58.328926,40.939109,16.666666,0.007763,1000000,24.000000,60000,0.317792,-149.160537
143,7.605409,Series RL,0.626025,0.000108499304096,,0,0,40.903274,0.626025,89.123153,100.000000,0,51.093158,40.908065,16.666666,0.007766,1000000,24.000000,60000,0.317687,-39.783687
