index,elapsed_s,model,series_r,series_l,series_c,voltage_phase_deg,impedance_mag_ohm,current_phase_deg,sample_rate_hz,shunt_resistance_ohm,shunt_range,captured_cycles,voltage_amplitude_v,phase_diff_deg,current_pga,voltage_pga,samples_per_period,impedance_real_ohm,impedance_imag_ohm,current_amplitude_a,dds_frequency_hz
36,2.127898,Series RL,0.278564,0.000107780348166,,-6.916785,33.861343,83.554565,1000000,100.000000,0,25.000000,0.512939,89.528648,0,0,20.000000,0.278564,33.860195,0.015148,50000
37,2.184358,Series RL,0.313906,0.000108667847058,,26.983697,34.140453,117.510520,1000000,100.000000,0,25.000000,0.517051,89.473175,0,0,20.000000,0.313906,34.139011,0.015145,50000
38,2.248459,Series RL,0.282035,0.000107681433369,,137.797149,33.830295,-131.725189,1000000,100.000000,0,25.000000,0.512542,89.522331,0,0,20.000000,0.282035,33.829120,0.015150,50000
39,2.309992,Series RL,0.167773,0.000107647008155,,68.025711,33.818721,158.309951,1000000,100.000000,0,25.000000,0.512341,89.715759,0,0,20.000000,0.167773,33.818305,0.015150,50000
40,2.371941,Series RL,0.356106,0.000109137156788,,-172.330505,34.288299,-81.735435,1000000,100.000000,0,25.000000,0.519297,89.404937,0,0,20.000000,0.356106,34.286449,0.015145,50000
41,2.429862,Series RL,0.174936,0.000107870152934,,14.455394,33.888858,104.751159,1000000,100.000000,0,25.000000,0.513341,89.704238,0,0,20.000000,0.174936,33.888408,0.015148,50000
42,2.487696,Series RL,0.259461,0.000107592344798,,-41.595680,33.802127,48.844120,1000000,100.000000,0,25.000000,0.512002,89.560195,0,0,20.000000,0.259461,33.801132,0.015147,50000
43,2.546125,Series RL,0.163801,0.000107683753848,,-22.270687,33.830245,68.006736,1000000,100.000000,0,25.000000,0.512428,89.722579,0,0,20.000000,0.163801,33.829849,0.015147,50000
44,2.603477,Series RL,0.291522,0.000109281277956,,-16.964151,34.332962,73.522361,1000000,100.000000,0,25.000000,0.520139,89.513488,0,0,20.000000,0.291522,34.331726,0.015150,50000
45,2.667093,Series RL,0.247798,0.000107614527814,,65.793151,33.809009,156.213104,1000000,100.000000,0,25.000000,0.512039,89.580055,0,0,20.000000,0.247798,33.808101,0.015145,50000
46,2.725874,Series RL,0.147031,0.000107776948617,,14.572853,33.859443,104.821655,1000000,100.000000,0,25.000000,0.512927,89.751197,0,0,20.000000,0.147031,33.859127,0.015149,50000
47,2.787626,Series RL,0.125791,0.000107880498006,,122.694732,33.891891,-147.092605,1000000,100.000000,0,25.000000,0.513220,89.787338,0,0,20.000000,0.125791,33.891658,0.015143,50000
48,2.845873,Series RL,0.342878,0.000109531402681,,-141.944625,34.412014,-51.373729,1000000,100.000000,0,25.000000,0.521269,89.429092,0,0,20.000000,0.342878,34.410305,0.015148,50000
49,2.904601,Series RL,0.239723,0.000108573573219,,-163.056320,34.110237,-72.653640,1000000,100.000000,0,25.000000,0.516723,89.597320,0,0,20.000000,0.239723,34.109394,0.015149,50000
50,2.960447,Series RL,0.339345,0.000109064518472,,-100.115837,34.265308,-9.548399,1000000,100.000000,0,25.000000,0.518724,89.432563,0,0,20.000000,0.339345,34.263629,0.015138,50000
51,3.019138,Series RL,0.359926,0.000108511607834,,-44.723251,34.091827,45.881668,1000000,100.000000,0,25.000000,0.516253,89.395088,0,0,20.000000,0.359926,34.089927,0.015143,50000
52,3.076691,Series RL,0.349168,0.000108814479691,,116.488006,34.186859,-152.926788,1000000,100.000000,0,25.000000,0.517729,89.414794,0,0,20.000000,0.349168,34.185077,0.015144,50000
53,3.135320,Series RL,0.412436,0.000109693906244,,21.890762,34.463825,112.576454,1000000,100.000000,0,25.000000,0.521948,89.314315,0,0,20.000000,0.412436,34.461357,0.015145,50000
54,3.191854,Series RL,0.355915,0.000109590767475,,-15.733977,34.430793,74.858314,1000000,100.000000,0,25.000000,0.521741,89.407714,0,0,20.000000,0.355915,34.428955,0.015153,50000
55,3.261355,Series RL,0.316303,0.000109402385318,,-124.650177,34.371231,-34.122909,1000000,100.000000,0,25.000000,0.520568,89.472724,0,0,20.000000,0.316303,34.369773,0.015145,50000
56,3.324147,Series RL,0.123852,0.00010783911772,,-93.838912,33.878883,-3.629455,1000000,100.000000,0,25.000000,0.513256,89.790534,0,0,20.000000,0.123852,33.878658,0.015150,50000
57,3.381325,Series RL,0.289537,0.000108030848497,,-43.600894,33.940128,46.887897,1000000,100.000000,0,25.000000,0.513908,89.511207,0,0,20.000000,0.289537,33.938892,0.015142,50000
58,3.440576,Series RL,0.263915,0.000107725837598,,173.321014,33.844100,-96.232200,1000000,100.000000,0,25.000000,0.512701,89.553199,0,0,20.000000,0.263915,33.843070,0.015149,50000
59,3.496127,Series RL,0.284118,0.000109176012876,,162.830764,34.299831,-106.694641,1000000,100.000000,0,25.000000,0.519563,89.525390,0,0,20.000000,0.284118,34.298656,0.015148,50000
60,3.558534,Series RL,0.204907,0.000107740069233,,-94.278671,33.848163,-3.931809,1000000,100.000000,0,25.000000,0.512655,89.653137,0,0,20.000000,0.204907,33.847541,0.015146,50000
61,3.614870,Series RL,0.146868,0.000107793717181,,-147.242126,33.864715,-56.993637,1000000,100.000000,0,25.000000,0.513033,89.751518,0,0,20.000000,0.146868,33.864395,0.015149,50000
62,3.671325,Series RL,0.239501,0.000108879357612,,179.500503,34.206298,-90.098297,1000000,100.000000,0,25.000000,0.518106,89.598831,0,0,20.000000,0.239501,34.205459,0.015147,50000
63,3.730752,Series RL,0.337679,0.000109356984779,,61.033447,34.357170,151.596588,1000000,100.000000,0,25.000000,0.520521,89.436859,0,0,20.000000,0.337679,34.355510,0.015150,50000
64,3.790947,Series RL,0.385359,0.000109695943427,,-122.689117,34.464153,-32.048450,1000000,100.000000,0,25.000000,0.522048,89.359336,0,0,20.000000,0.385359,34.461997,0.015148,50000
65,3.848044,Series RL,0.241218,0.00010896603021,,-90.027778,34.233539,0.375949,1000000,100.000000,0,25.000000,0.518442,89.596275,0,0,20.000000,0.241218,34.232688,0.015144,50000
66,3.908472,Series RL,0.156328,0.000107786345124,,-21.872665,33.862438,68.391853,1000000,100.000000,0,25.000000,0.512815,89.735488,0,0,20.000000,0.156328,33.862079,0.015144,50000
67,3.963839,Series RL,0.401999,0.000109795682647,,-31.083766,34.495674,59.583950,1000000,100.000000,0,25.000000,0.522528,89.332275,0,0,20.000000,0.401999,34.493331,0.015148,50000
68,4.020230,Series RL,0.251162,0.000107724261964,,121.097015,33.843509,-148.477767,1000000,100.000000,0,25.000000,0.512541,89.574790,0,0,20.000000,0.251162,33.842575,0.015144,50000
69,4.077918,Series RL,0.210029,0.000109007582383,,143.999145,34.246387,-125.649444,1000000,100.000000,0,25.000000,0.518844,89.648605,0,0,20.000000,0.210029,34.245742,0.015150,50000
70,4.136166,Series RL,0.146018,0.000108061253458,,-38.618122,33.948757,51.628314,1000000,100.000000,0,25.000000,0.514135,89.753562,0,0,20.000000,0.146018,33.948444,0.015144,50000
71,4.197796,Series RL,0.181809,0.000108311317704,,-1.977814,34.027488,88.328330,1000000,100.000000,0,25.000000,0.515388,89.693862,0,0,20.000000,0.181809,34.027004,0.015146,50000
72,4.257103,Series RL,0.216081,0.000107678033819,,139.735061,33.828742,-129.898956,1000000,100.000000,0,25.000000,0.512270,89.634010,0,0,20.000000,0.216081,33.828052,0.015143,50000
73,4.315771,Series RL,0.247760,0.000108706617203,,-0.789346,34.152091,89.626319,1000000,100.000000,0,25.000000,0.517339,89.584335,0,0,20.000000,0.247760,34.151191,0.015148,50000
74,4.377226,Series RL,0.270299,0.00010908776146,,-17.658029,34.271999,72.793861,1000000,100.000000,0,25.000000,0.519004,89.548110,0,0,20.000000,0.270299,34.270931,0.015144,50000
75,4.440865,Series RL,0.250753,0.000109076782952,,126.389991,34.268398,-143.190734,1000000,100.000000,0,25.000000,0.519005,89.580741,0,0,20.000000,0.250753,34.267482,0.015145,50000
76,4.496755,Series RL,0.336043,0.000108679478102,,-27.385915,34.144321,63.177993,1000000,100.000000,0,25.000000,0.517129,89.436088,0,0,20.000000,0.336043,34.142665,0.015145,50000
77,4.552673,Series RL,0.360250,0.000108570342374,,-80.962203,34.110282,9.642929,1000000,100.000000,0,25.000000,0.516507,89.394866,0,0,20.000000,0.360250,34.108379,0.015142,50000
78,4.609443,Series RL,0.188021,0.000107673007706,,-76.336090,33.826995,13.982389,1000000,100.000000,0,25.000000,0.512231,89.681526,0,0,20.000000,0.188021,33.826473,0.015143,50000
79,4.671346,Series RL,0.371097,0.000109793012027,,-86.268623,34.494487,4.347790,1000000,100.000000,0,25.000000,0.522522,89.383583,0,0,20.000000,0.371097,34.492492,0.015148,50000
80,4.728902,Series RL,0.315543,0.000109438608983,,-52.683013,34.382602,37.842823,1000000,100.000000,0,25.000000,0.520775,89.474159,0,0,20.000000,0.315543,34.381153,0.015146,50000
81,4.787133,Series RL,0.300850,0.000109357385849,,-71.215270,34.356952,19.286462,1000000,100.000000,0,25.000000,0.520397,89.498275,0,0,20.000000,0.300850,34.355636,0.015147,50000
82,4.844713,Series RL,0.365744,0.000109576730009,,-119.636505,34.426486,-29.027790,1000000,100.000000,0,25.000000,0.521421,89.391281,0,0,20.000000,0.365744,34.424545,0.015146,50000
83,4.903466,Series RL,0.117120,0.000107977445648,,-38.846633,33.922317,51.351192,1000000,100.000000,0,25.000000,0.513830,89.802169,0,0,20.000000,0.117120,33.922115,0.015147,50000
84,4.961561,Series RL,0.399384,0.000109688600018,,-85.192626,34.462005,5.471396,1000000,100.000000,0,25.000000,0.521907,89.335975,0,0,20.000000,0.399384,34.459690,0.015144,50000
85,5.019150,Series RL,0.367163,0.000109707517175,,20.717700,34.467586,111.328056,1000000,100.000000,0,25.000000,0.522139,89.389648,0,0,20.000000,0.367163,34.465633,0.015149,50000
86,5.075527,Series RL,0.238437,0.00010772070326,,-112.700927,33.842296,-22.297248,1000000,100.000000,0,25.000000,0.512617,89.596313,0,0,20.000000,0.238437,33.841457,0.015147,50000
87,5.132040,Series RL,0.329950,0.000109590996658,,-178.037902,34.430606,-87.488822,1000000,100.000000,0,25.000000,0.521587,89.450920,0,0,20.000000,0.329950,34.429027,0.015149,50000
88,5.194629,Series RL,0.302389,0.000108361792103,,99.604888,34.044204,-169.886199,1000000,100.000000,0,25.000000,0.515709,89.491073,0,0,20.000000,0.302389,34.042861,0.015148,50000
89,5.256330,Series RL,0.245481,0.000107662162888,,-77.581672,33.823959,12.834166,1000000,100.000000,0,25.000000,0.512355,89.584159,0,0,20.000000,0.245481,33.823066,0.015148,50000
90,5.313643,Series RL,0.273195,0.000109097329855,,-143.887435,34.275024,-53.430744,1000000,100.000000,0,25.000000,0.519374,89.543304,0,0,20.000000,0.273195,34.273937,0.015153,50000
91,5.373529,Series RL,0.303576,0.000109474756254,,-70.222663,34.393848,20.283065,1000000,100.000000,0,25.000000,0.521133,89.494270,0,0,20.000000,0.303576,34.392509,0.015152,50000
92,5.432283,Series RL,0.304595,0.000108361200046,,153.536972,34.044036,-115.950378,1000000,100.000000,0,25.000000,0.515723,89.487358,0,0,20.000000,0.304595,34.042675,0.015149,50000
93,5.488956,Series RL,0.253786,0.00010887802071,,107.719276,34.205982,-161.855590,1000000,100.000000,0,25.000000,0.518323,89.574897,0,0,20.000000,0.253786,34.205039,0.015153,50000
94,5.545006,Series RL,0.381330,0.000109756743799,,112.898834,34.483207,-156.467559,1000000,100.000000,0,25.000000,0.522458,89.366378,0,0,20.000000,0.381330,34.481098,0.015151,50000
95,5.609065,Series RL,0.380879,0.000109305198943,,-172.930862,34.341354,-82.295379,1000000,100.000000,0,25.000000,0.520208,89.364517,0,0,20.000000,0.380879,34.339241,0.015148,50000
96,5.665287,Series RL,0.280852,0.000109397846219,,-16.729656,34.369495,73.738540,1000000,100.000000,0,25.000000,0.520569,89.531791,0,0,20.000000,0.280852,34.368347,0.015146,50000
97,5.726119,Series RL,0.129579,0.000107744551036,,-147.527435,33.849197,-57.308101,1000000,100.000000,0,25.000000,0.512903,89.780670,0,0,20.000000,0.129579,33.848949,0.015153,50000
98,5.786870,Series RL,0.295651,0.00010779631459,,46.893424,33.866500,137.393615,1000000,100.000000,0,25.000000,0.512955,89.499801,0,0,20.000000,0.295651,33.865211,0.015146,50000
99,5.844943,Series RL,0.232477,0.000107684871116,,-130.237274,33.830997,-39.843551,1000000,100.000000,0,25.000000,0.512371,89.606269,0,0,20.000000,0.232477,33.830200,0.015145,50000
100,5.905604,Series RL,0.233385,0.000109127515182,,-125.410072,34.284214,-35.020034,1000000,100.000000,0,25.000000,0.519399,89.609962,0,0,20.000000,0.233385,34.283420,0.015150,50000
101,5.968747,Series RL,0.379408,0.000109745389685,,-140.699127,34.479618,-50.068645,1000000,100.000000,0,25.000000,0.522338,89.369506,0,0,20.000000,0.379408,34.477531,0.015149,50000
102,6.025843,Series RL,0.381808,0.000109671029313,,75.374610,34.456283,166.009521,1000000,100.000000,0,25.000000,0.522066,89.365089,0,0,20.000000,0.381808,34.454170,0.015152,50000
103,6.084110,Series RL,0.243825,0.000107677196664,,139.509231,33.828666,-130.077789,1000000,100.000000,0,25.000000,0.512398,89.587028,0,0,20.000000,0.243825,33.827789,0.015147,50000
104,6.141725,Series RL,0.260023,0.000107611274687,,120.115081,33.808078,-149.444229,1000000,100.000000,0,25.000000,0.512224,89.559326,0,0,20.000000,0.260023,33.807079,0.015151,50000
105,6.198123,Series RL,0.417435,0.000109668721566,,-158.772567,34.455974,-68.078407,1000000,100.000000,0,25.000000,0.521932,89.305847,0,0,20.000000,0.417435,34.453445,0.015148,50000
106,6.256668,Series RL,0.333963,0.000109441171378,,2.110172,34.383579,92.666687,1000000,100.000000,0,25.000000,0.520989,89.443481,0,0,20.000000,0.333963,34.381958,0.015152,50000
107,6.314544,Series RL,0.162198,0.000108041874752,,-56.364017,33.942745,33.909778,1000000,100.000000,0,25.000000,0.514266,89.726211,0,0,20.000000,0.162198,33.942356,0.015151,50000
108,6.375007,Series RL,0.383890,0.000109697862836,,-49.647159,34.464740,40.991050,1000000,100.000000,0,25.000000,0.521999,89.361785,0,0,20.000000,0.383890,34.462600,0.015146,50000
109,6.431883,Series RL,0.395374,0.00010881793017,,-45.569679,34.188449,45.092933,1000000,100.000000,0,25.000000,0.517791,89.337387,0,0,20.000000,0.395374,34.186161,0.015145,50000
110,6.487421,Series RL,0.305258,0.000108296866435,,135.736923,34.023834,-133.749008,1000000,100.000000,0,25.000000,0.515433,89.485939,0,0,20.000000,0.305258,34.022464,0.015149,50000
111,6.545144,Series RL,0.236503,0.000107584364769,,-23.410842,33.799453,66.990074,1000000,100.000000,0,25.000000,0.511886,89.599082,0,0,20.000000,0.236503,33.798625,0.015145,50000
112,6.612148,Series RL,0.146624,0.000107929409503,,-57.043582,33.907341,33.204185,1000000,100.000000,0,25.000000,0.513619,89.752235,0,0,20.000000,0.146624,33.907024,0.015148,50000
113,6.671750,Series RL,0.223262,0.00010879167597,,-162.491104,34.178642,-72.116821,1000000,100.000000,0,25.000000,0.517892,89.625724,0,0,20.000000,0.223262,34.177913,0.015153,50000
114,6.728987,Series RL,0.406032,0.000109525755864,,-119.706062,34.410926,-29.029975,1000000,100.000000,0,25.000000,0.521187,89.323921,0,0,20.000000,0.406032,34.408531,0.015146,50000
115,6.788714,Series RL,0.389437,0.000109537265949,,42.093223,34.414352,132.741607,1000000,100.000000,0,25.000000,0.521279,89.351615,0,0,20.000000,0.389437,34.412147,0.015147,50000
116,6.846344,Series RL,0.390123,0.000109863256653,,-156.962219,34.516765,-66.314620,1000000,100.000000,0,25.000000,0.522954,89.352401,0,0,20.000000,0.390123,34.514560,0.015151,50000
117,6.913492,Series RL,0.365827,0.000109509302426,,39.434986,34.405307,130.044219,1000000,100.000000,0,25.000000,0.521206,89.390762,0,0,20.000000,0.365827,34.403362,0.015149,50000
118,6.969825,Series RL,0.374230,0.000109719393317,,92.883506,34.471393,-176.494461,1000000,100.000000,0,25.000000,0.522117,89.377967,0,0,20.000000,0.374230,34.469364,0.015146,50000
119,7.026312,Series RL,0.272794,0.000109239213304,,144.846450,34.319595,-124.698127,1000000,100.000000,0,25.000000,0.519865,89.544563,0,0,20.000000,0.272794,34.318511,0.015148,50000
120,7.089272,Series RL,0.404563,0.000109756221771,,-121.733612,34.483306,-31.061388,1000000,100.000000,0,25.000000,0.522380,89.327781,0,0,20.000000,0.404563,34.480934,0.015149,50000
121,7.146175,Series RL,0.238350,0.000107683193623,,-148.244308,33.830513,-57.840644,1000000,100.000000,0,25.000000,0.512343,89.596321,0,0,20.000000,0.238350,33.829673,0.015144,50000
122,7.200983,Series RL,0.362130,0.000109680390806,,77.714569,34.459014,168.316696,1000000,100.000000,0,25.000000,0.522019,89.397865,0,0,20.000000,0.362130,34.457111,0.015149,50000
123,7.259750,Series RL,0.359394,0.000108968920464,,-63.769248,34.235485,26.832239,1000000,100.000000,0,25.000000,0.518528,89.398513,0,0,20.000000,0.359394,34.233596,0.015146,50000
124,7.319404,Series RL,0.378419,0.000109627923788,,93.257942,34.442707,-176.112533,1000000,100.000000,0,25.000000,0.521726,89.370483,0,0,20.000000,0.378419,34.440628,0.015148,50000
125,7.384709,Series RL,0.243963,0.000108687263961,,-18.509227,34.145984,71.900138,1000000,100.000000,0,25.000000,0.517344,89.590629,0,0,20.000000,0.243963,34.145111,0.015151,50000
126,7.443752,Series RL,0.348941,0.000108251090291,,-26.127422,34.009872,64.460449,1000000,100.000000,0,25.000000,0.515057,89.412132,0,0,20.000000,0.348941,34.008083,0.015144,50000
127,7.501948,Series RL,0.288585,0.000107862529413,,100.672019,33.887241,-168.840057,1000000,100.000000,0,25.000000,0.513297,89.512054,0,0,20.000000,0.288585,33.886013,0.015147,50000
128,7.558698,Series RL,0.232726,0.000107538770061,,-167.583129,33.785102,-77.188453,1000000,100.000000,0,25.000000,0.511716,89.605316,0,0,20.000000,0.232726,33.784301,0.015146,50000
129,7.614342,Series RL,0.357458,0.000109652220381,,-15.426198,34.450115,75.168327,1000000,100.000000,0,25.000000,0.521875,89.405479,0,0,20.000000,0.357458,34.448261,0.015149,50000
130,7.671744,Series RL,0.372841,0.00010974609315,,166.129821,34.479770,-103.250617,1000000,100.000000,0,25.000000,0.522343,89.380432,0,0,20.000000,0.372841,34.477752,0.015149,50000
131,7.729678,Series RL,0.218852,0.000107555102541,,-167.090911,33.790138,-76.719818,1000000,100.000000,0,25.000000,0.511825,89.628906,0,0,20.000000,0.218852,33.789432,0.015147,50000
132,7.790793,Series RL,0.395714,0.000109633739309,,-51.370647,34.444728,39.287605,1000000,100.000000,0,25.000000,0.521836,89.341743,0,0,20.000000,0.395714,34.442455,0.015150,50000
133,7.857274,Series RL,0.235628,0.000107657646071,,84.206192,33.822467,174.605346,1000000,100.000000,0,25.000000,0.512304,89.600837,0,0,20.000000,0.235628,33.821647,0.015147,50000
134,7.916560,Series RL,0.243587,0.000107588044431,,-23.580614,33.800659,66.832298,1000000,100.000000,0,25.000000,0.511997,89.587081,0,0,20.000000,0.243587,33.799781,0.015148,50000
135,7.973904,Series RL,0.332098,0.000107959559815,,-43.325035,33.918121,47.235969,1000000,100.000000,0,25.000000,0.513689,89.438995,0,0,20.000000,0.332098,33.916496,0.015145,50000
136,8.031931,Series RL,0.394526,0.00010928538097,,133.219604,34.335281,-136.122055,1000000,100.000000,0,25.000000,0.519997,89.341629,0,0,20.000000,0.394526,34.333015,0.015145,50000
137,8.090367,Series RL,0.385901,0.00010968414368,,-47.904407,34.460453,42.737228,1000000,100.000000,0,25.000000,0.521908,89.358367,0,0,20.000000,0.385901,34.458290,0.015145,50000
138,8.146743,Series RL,0.258818,0.000108833387298,,-72.290435,34.191997,18.143278,1000000,100.000000,0,25.000000,0.518033,89.566284,0,0,20.000000,0.258818,34.191017,0.015151,50000
139,8.203752,Series RL,0.338780,0.000109567502205,,168.294494,34.423313,-101.141616,1000000,100.000000,0,25.000000,0.521364,89.436111,0,0,20.000000,0.338780,34.421646,0.015146,50000
140,8.262553,Series RL,0.221772,0.000108379897569,,-91.480506,34.049270,-1.107326,1000000,100.000000,0,25.000000,0.515888,89.626815,0,0,20.000000,0.221772,34.048549,0.015151,50000
141,8.322067,Series RL,0.317270,0.000108476517352,,99.289093,34.080383,-170.177490,1000000,100.000000,0,25.000000,0.516326,89.466590,0,0,20.000000,0.317270,34.078903,0.015150,50000
142,8.378438,Series RL,0.361854,0.000109269363616,,7.372077,34.329891,97.976020,1000000,100.000000,0,25.000000,0.519903,89.396057,0,0,20.000000,0.361854,34.327983,0.015144,50000
143,8.438096,Series RL,0.240947,0.000108707505287,,179.340255,34.152320,-90.255500,1000000,100.000000,0,25.000000,0.517515,89.595771,0,0,20.000000,0.240947,34.151470,0.015153,50000
