index,elapsed_s,model,series_r,series_l,series_c,shunt_range,voltage_pga,impedance_imag_ohm,impedance_real_ohm,phase_diff_deg,shunt_resistance_ohm,current_pga,current_phase_deg,impedance_mag_ohm,samples_per_period,current_amplitude_a,sample_rate_hz,captured_cycles,dds_frequency_hz,voltage_amplitude_v,voltage_phase_deg
21,8.158550,Series RL,0.215927,0.000107827404978,,0,1,40.649974,0.215927,89.695648,100.000000,1,95.558464,40.650547,16.666666,0.007515,1000000,60.000003,60000,0.305502,5.254123
22,8.544532,Series RL,0.211284,0.000107852023595,,0,1,40.659255,0.211284,89.702262,100.000000,1,-92.426345,40.659805,16.666666,0.007514,1000000,60.000003,60000,0.305529,177.275955
23,8.931565,Series RL,0.205213,0.000107825452677,,0,1,40.649238,0.205213,89.710746,100.000000,1,124.897575,40.649757,16.666666,0.007515,1000000,60.000003,60000,0.305466,34.608325
24,9.319412,Series RL,0.200292,0.000107881501743,,0,1,40.670368,0.200292,89.717826,100.000000,1,165.469436,40.670860,16.666666,0.007514,1000000,60.000003,60000,0.305609,75.187255
25,9.706810,Series RL,0.214536,0.0001078517212,,0,1,40.659141,0.214536,89.697677,100.000000,1,23.591835,40.659706,16.666666,0.007514,1000000,60.000003,60000,0.305503,-66.710479
26,10.094154,Series RL,0.183338,0.000107870318455,,0,1,40.666152,0.183338,89.741683,100.000000,1,40.807994,40.666564,16.666666,0.007514,1000000,60.000003,60000,0.305559,-49.450317
27,10.482352,Series RL,0.190490,0.000107890162424,,0,1,40.673633,0.190490,89.731658,100.000000,1,-159.209762,40.674079,16.666666,0.007515,1000000,60.000003,60000,0.305685,110.521896
28,10.869740,Series RL,0.207037,0.000107881804137,,0,1,40.670482,0.207037,89.708328,100.000000,1,-130.008148,40.671009,16.666666,0.007516,1000000,60.000003,60000,0.305673,139.700164
29,11.257255,Series RL,0.205222,0.000107837635988,,0,1,40.653831,0.205222,89.710762,100.000000,1,-12.268784,40.654350,16.666666,0.007514,1000000,60.000003,60000,0.305486,-102.558006
30,11.644747,Series RL,0.200283,0.000107863469488,,0,1,40.663570,0.200283,89.717796,100.000000,1,111.371353,40.664066,16.666666,0.007515,1000000,60.000003,60000,0.305600,21.089141
31,12.031719,Series RL,0.201096,0.000107878061343,,0,1,40.669071,0.201096,89.716690,100.000000,1,18.811712,40.669567,16.666666,0.007516,1000000,60.000003,60000,0.305686,-71.471595
32,12.419051,Series RL,0.199238,0.000107903873623,,0,1,40.678802,0.199238,89.719367,100.000000,1,179.069076,40.679290,16.666666,0.007515,1000000,60.000003,60000,0.305725,88.788467
33,12.806417,Series RL,0.199795,0.0001078278904,,0,1,40.650157,0.199795,89.718391,100.000000,1,152.669921,40.650650,16.666666,0.007514,1000000,60.000003,60000,0.305466,62.388317
34,13.192343,Series RL,0.213214,0.000107847583172,,0,1,40.657581,0.213214,89.699531,100.000000,1,-142.493713,40.658138,16.666666,0.007514,1000000,60.000003,60000,0.305512,127.205795
35,13.579165,Series RL,0.191872,0.000107860270473,,0,1,40.662364,0.191872,89.729637,100.000000,1,-117.818763,40.662818,16.666666,0.007515,1000000,60.000003,60000,0.305594,151.910858
36,13.966465,Series RL,0.195443,0.000107867830333,,0,1,40.665214,0.195443,89.724624,100.000000,1,-42.830390,40.665683,16.666666,0.007515,1000000,60.000003,60000,0.305592,-133.105773
37,14.353905,Series RL,0.194480,0.000107857660332,,0,1,40.661380,0.194480,89.725959,100.000000,1,178.994232,40.661846,16.666666,0.007515,1000000,60.000003,60000,0.305593,88.720184
38,14.741146,Series RL,0.193813,0.000107866777258,,0,1,40.664817,0.193813,89.726921,100.000000,1,-67.407653,40.665279,16.666666,0.007515,1000000,60.000003,60000,0.305596,-157.680740
39,15.127046,Series RL,0.191155,0.000107849848477,,0,1,40.658435,0.191155,89.730621,100.000000,1,-146.837921,40.658885,16.666666,0.007517,1000000,60.000003,60000,0.305613,122.892723
40,15.514195,Series RL,0.212639,0.000107875724418,,0,1,40.668190,0.212639,89.700416,100.000000,1,50.435363,40.668746,16.666666,0.007516,1000000,60.000003,60000,0.305661,-39.864212
41,15.900172,Series RL,0.202370,0.000107890679678,,0,1,40.673828,0.202370,89.714935,100.000000,1,25.050649,40.674331,16.666666,0.007516,1000000,60.000003,60000,0.305703,-65.234428
42,16.287439,Series RL,0.195107,0.000107864299746,,0,1,40.663883,0.195107,89.725090,100.000000,1,147.612197,40.664352,16.666666,0.007516,1000000,60.000003,60000,0.305616,57.337291
43,16.674534,Series RL,0.197094,0.000107845325824,,0,1,40.656730,0.197094,89.722244,100.000000,1,76.362197,40.657207,16.666666,0.007516,1000000,60.000003,60000,0.305577,-13.915559
44,17.060329,Series RL,0.195810,0.000107877737728,,0,1,40.668949,0.195810,89.724128,100.000000,1,172.064331,40.669418,16.666666,0.007516,1000000,60.000003,60000,0.305679,81.788467
45,17.447797,Series RL,0.205972,0.000107854798196,,0,1,40.660301,0.205972,89.709754,100.000000,1,78.778701,40.660823,16.666666,0.007517,1000000,60.000003,60000,0.305632,-11.511538
46,17.835215,Series RL,0.205948,0.000107829622536,,0,1,40.650810,0.205948,89.709724,100.000000,1,124.639442,40.651332,16.666666,0.007515,1000000,60.000003,60000,0.305504,34.349166
47,18.222381,Series RL,0.206135,0.000107851103149,,0,1,40.658908,0.206135,89.709518,100.000000,1,2.682961,40.659431,16.666666,0.007515,1000000,60.000003,60000,0.305546,-87.607521
48,18.609624,Series RL,0.194735,0.000107881135686,,0,1,40.670230,0.194735,89.725654,100.000000,1,156.907028,40.670696,16.666666,0.007516,1000000,60.000003,60000,0.305677,66.632698
49,18.996925,Series RL,0.200098,0.000107823723193,,0,1,40.648586,0.200098,89.717956,100.000000,1,102.203521,40.649078,16.666666,0.007516,1000000,60.000003,60000,0.305504,11.921482
50,19.382104,Series RL,0.187394,0.000107875085146,,0,1,40.667949,0.187394,89.735984,100.000000,1,5.291170,40.668380,16.666666,0.007515,1000000,60.000003,60000,0.305624,-84.972846
51,19.769446,Series RL,0.203105,0.000107853421506,,0,1,40.659782,0.203105,89.713798,100.000000,1,122.600090,40.660289,16.666666,0.007515,1000000,60.000003,60000,0.305559,32.313880
52,20.156782,Series RL,0.188938,0.000107846134862,,0,1,40.657035,0.188938,89.733741,100.000000,1,-147.242599,40.657474,16.666666,0.007516,1000000,60.000003,60000,0.305586,122.491165
53,20.542471,Series RL,0.217346,0.000107839254063,,0,1,40.654441,0.217346,89.693687,100.000000,1,-163.917373,40.655021,16.666666,0.007515,1000000,60.000003,60000,0.305505,105.776336
54,20.929878,Series RL,0.196603,0.000107839246105,,0,1,40.654438,0.196603,89.722915,100.000000,1,-173.589355,40.654914,16.666666,0.007517,1000000,60.000003,60000,0.305602,96.133544
55,21.317265,Series RL,0.199147,0.000107862822258,,0,1,40.663326,0.199147,89.719398,100.000000,1,36.362709,40.663814,16.666666,0.007516,1000000,60.000003,60000,0.305619,-53.917892
56,21.704376,Series RL,0.197448,0.000107839911904,,0,1,40.654689,0.197448,89.721733,100.000000,1,128.686340,40.655170,16.666666,0.007516,1000000,60.000003,60000,0.305557,38.408073
57,22.089629,Series RL,0.198922,0.000107856326083,,0,1,40.660877,0.198922,89.719688,100.000000,1,139.587646,40.661361,16.666666,0.007516,1000000,60.000003,60000,0.305599,49.307342
58,22.477250,Series RL,0.191640,0.000107866130028,,0,1,40.664573,0.191640,89.729980,100.000000,1,-68.278213,40.665023,16.666666,0.007518,1000000,60.000003,60000,0.305718,-158.548233
59,22.863169,Series RL,0.202166,0.000107869925873,,0,1,40.666004,0.202166,89.715164,100.000000,1,173.639617,40.666507,16.666666,0.007518,1000000,60.000003,60000,0.305714,83.354766
60,23.249933,Series RL,0.194334,0.000107857448126,,0,1,40.661300,0.194334,89.726158,100.000000,1,-86.301551,40.661766,16.666666,0.007517,1000000,60.000003,60000,0.305644,-176.575393
61,23.637118,Series RL,0.189589,0.000107857559534,,0,1,40.661342,0.189589,89.732856,100.000000,1,122.919418,40.661785,16.666666,0.007516,1000000,60.000003,60000,0.305613,32.652263
62,24.024498,Series RL,0.210823,0.000107854251764,,0,1,40.660095,0.210823,89.702926,100.000000,1,-149.696182,40.660640,16.666666,0.007516,1000000,60.000003,60000,0.305615,120.006721
63,24.412196,Series RL,0.200238,0.000107899117542,,0,1,40.677009,0.200238,89.717956,100.000000,1,19.031711,40.677501,16.666666,0.007518,1000000,60.000003,60000,0.305813,-71.250328
64,24.799805,Series RL,0.194060,0.000107869469629,,0,1,40.665832,0.194060,89.726577,100.000000,1,-110.288635,40.666297,16.666666,0.007518,1000000,60.000003,60000,0.305710,159.437942
65,25.186733,Series RL,0.197303,0.000107901112284,,0,1,40.677761,0.197303,89.722091,100.000000,1,-17.626901,40.678241,16.666666,0.007517,1000000,60.000003,60000,0.305780,-107.904808
66,25.573730,Series RL,0.187222,0.000107904207848,,0,1,40.678928,0.187222,89.736305,100.000000,1,-2.193245,40.679359,16.666666,0.007517,1000000,60.000003,60000,0.305807,-92.456947
67,25.961448,Series RL,0.210547,0.000107864339535,,0,1,40.663898,0.210547,89.703330,100.000000,1,38.385913,40.664443,16.666666,0.007517,1000000,60.000003,60000,0.305663,-51.910751
68,26.348514,Series RL,0.194380,0.000107882846602,,0,1,40.670875,0.194380,89.726158,100.000000,1,3.567401,40.671340,16.666666,0.007516,1000000,60.000003,60000,0.305678,-86.706436
69,26.735901,Series RL,0.181446,0.000107878414137,,0,1,40.669204,0.181446,89.744377,100.000000,1,-4.064866,40.669609,16.666666,0.007517,1000000,60.000003,60000,0.305707,-94.320487
70,27.123152,Series RL,0.193807,0.000107896072378,,0,1,40.675861,0.193807,89.727005,100.000000,1,-60.138038,40.676322,16.666666,0.007518,1000000,60.000003,60000,0.305808,-150.411041
71,27.510274,Series RL,0.200393,0.000107875774817,,0,1,40.668209,0.200393,89.717674,100.000000,1,-140.178070,40.668701,16.666666,0.007518,1000000,60.000003,60000,0.305732,129.539627
72,27.897256,Series RL,0.200748,0.000107884183504,,0,1,40.671379,0.200748,89.717193,100.000000,1,33.159484,40.671875,16.666666,0.007517,1000000,60.000003,60000,0.305725,-57.123317
73,28.284983,Series RL,0.202349,0.000107874509536,,0,1,40.667732,0.202349,89.714912,100.000000,1,8.630309,40.668235,16.666666,0.007517,1000000,60.000003,60000,0.305706,-81.654777
74,28.672236,Series RL,0.192031,0.000107862416413,,0,1,40.663173,0.192031,89.729423,100.000000,1,-139.298294,40.663627,16.666666,0.007517,1000000,60.000003,60000,0.305676,130.431106
75,29.056807,Series RL,0.189372,0.000107872172611,,0,1,40.666851,0.189372,89.733192,100.000000,1,158.519821,40.667293,16.666666,0.007516,1000000,60.000003,60000,0.305662,68.253013
76,29.444532,Series RL,0.196461,0.000107888897142,,0,1,40.673156,0.196461,89.723243,100.000000,1,-179.794494,40.673629,16.666666,0.007517,1000000,60.000003,60000,0.305742,89.928749
77,29.832036,Series RL,0.193616,0.000107905714515,,0,1,40.679496,0.193616,89.727294,100.000000,1,83.732276,40.679958,16.666666,0.007516,1000000,60.000003,60000,0.305753,-6.540428
78,30.219389,Series RL,0.198654,0.000107858217375,,0,1,40.661590,0.198654,89.720077,100.000000,1,-157.707778,40.662075,16.666666,0.007517,1000000,60.000003,60000,0.305640,112.012313
79,30.607007,Series RL,0.191904,0.000107878687353,,0,1,40.669307,0.191904,89.729637,100.000000,1,-123.098388,40.669761,16.666666,0.007515,1000000,60.000003,60000,0.305636,146.631225
80,30.994446,Series RL,0.192471,0.000107883544231,,0,1,40.671138,0.192471,89.728851,100.000000,1,-21.696039,40.671592,16.666666,0.007515,1000000,60.000003,60000,0.305644,-111.967185
81,31.381648,Series RL,0.193906,0.00010787007707,,0,1,40.666061,0.193906,89.726799,100.000000,1,-173.299560,40.666522,16.666666,0.007515,1000000,60.000003,60000,0.305599,96.427230
82,31.768902,Series RL,0.192392,0.000107847654792,,0,1,40.657608,0.192392,89.728874,100.000000,1,-143.340454,40.658061,16.666666,0.007516,1000000,60.000003,60000,0.305583,126.388412
83,32.156210,Series RL,0.200647,0.000107845548641,,0,1,40.656814,0.200647,89.717231,100.000000,1,-155.554931,40.657310,16.666666,0.007516,1000000,60.000003,60000,0.305571,114.162330
84,32.542194,Series RL,0.178496,0.000107873870263,,0,1,40.667491,0.178496,89.748519,100.000000,1,134.448776,40.667884,16.666666,0.007514,1000000,60.000003,60000,0.305596,44.197296
85,32.929896,Series RL,0.194215,0.000107847774158,,0,1,40.657653,0.194215,89.726303,100.000000,1,-70.568382,40.658119,16.666666,0.007515,1000000,60.000003,60000,0.305540,-160.842071
86,33.317200,Series RL,0.191197,0.000107873384841,,0,1,40.667308,0.191197,89.730621,100.000000,1,-139.967330,40.667755,16.666666,0.007515,1000000,60.000003,60000,0.305612,129.763305
87,33.704535,Series RL,0.202338,0.000107878899559,,0,1,40.669387,0.202338,89.714942,100.000000,1,-97.242935,40.669891,16.666666,0.007517,1000000,60.000003,60000,0.305715,172.472000
88,34.091467,Series RL,0.203751,0.000107833710166,,0,1,40.652351,0.203751,89.712837,100.000000,1,174.558929,40.652862,16.666666,0.007515,1000000,60.000003,60000,0.305510,84.271766
89,34.478903,Series RL,0.191067,0.00010787965024,,0,1,40.669670,0.191067,89.730827,100.000000,1,176.789718,40.670120,16.666666,0.007516,1000000,60.000003,60000,0.305672,86.520538
90,34.866381,Series RL,0.198323,0.000107867851554,,0,1,40.665222,0.198323,89.720565,100.000000,1,-90.417976,40.665706,16.666666,0.007516,1000000,60.000003,60000,0.305633,179.302597
91,35.253514,Series RL,0.188626,0.000107859037023,,0,1,40.661899,0.188626,89.734214,100.000000,1,-61.368064,40.662338,16.666666,0.007516,1000000,60.000003,60000,0.305628,-151.633850
92,35.642211,Series RL,0.191774,0.00010787626024,,0,1,40.668392,0.191774,89.729812,100.000000,1,-74.052047,40.668842,16.666666,0.007515,1000000,60.000003,60000,0.305642,-164.322235
93,36.029278,Series RL,0.197924,0.000107861891201,,0,1,40.662975,0.197924,89.721122,100.000000,1,-129.545578,40.663455,16.666666,0.007516,1000000,60.000003,60000,0.305619,140.175506
94,36.416539,Series RL,0.208893,0.00010785645606,,0,1,40.660926,0.208893,89.705642,100.000000,1,-32.905357,40.661460,16.666666,0.007515,1000000,60.000003,60000,0.305572,-123.199707
95,36.804179,Series RL,0.188948,0.000107868193737,,0,1,40.665351,0.188948,89.733779,100.000000,1,-32.861816,40.665790,16.666666,0.007516,1000000,60.000003,60000,0.305633,-123.128036
96,37.190901,Series RL,0.194267,0.000107850113735,,0,1,40.658535,0.194267,89.726242,100.000000,1,-89.325813,40.659000,16.666666,0.007516,1000000,60.000003,60000,0.305582,-179.599563
97,37.576133,Series RL,0.216583,0.000107862021178,,0,1,40.663024,0.216583,89.694824,100.000000,1,60.317390,40.663600,16.666666,0.007515,1000000,60.000003,60000,0.305594,-29.987781
98,37.963877,Series RL,0.183126,0.000107882583996,,0,1,40.670776,0.183126,89.742012,100.000000,1,70.500541,40.671188,16.666666,0.007513,1000000,60.000003,60000,0.305576,-19.757442
99,38.349773,Series RL,0.191422,0.000107885801579,,0,1,40.671989,0.191422,89.730339,100.000000,1,120.138618,40.672439,16.666666,0.007515,1000000,60.000003,60000,0.305650,29.868949
100,38.737723,Series RL,0.198588,0.000107835673077,,0,1,40.653091,0.198588,89.720108,100.000000,1,-13.504764,40.653575,16.666666,0.007514,1000000,60.000003,60000,0.305487,-103.784652
