index,elapsed_s,model,series_r,series_l,series_c,voltage_phase_deg,impedance_mag_ohm,current_phase_deg,sample_rate_hz,shunt_resistance_ohm,shunt_range,captured_cycles,voltage_amplitude_v,phase_diff_deg,current_pga,voltage_pga,samples_per_period,impedance_real_ohm,impedance_imag_ohm,current_amplitude_a,dds_frequency_hz
239,13.832118,Series RL,0.310358,0.000111056329853,,-10.713316,6.984773,81.833381,250000,100.000000,0,20.000000,0.108358,87.453308,0,1,25.000000,0.310358,6.977875,0.015513,10000
240,13.889055,Series RL,0.283355,0.000110968906042,,39.357006,6.978137,131.684219,250000,100.000000,0,20.000000,0.108237,87.672798,0,1,25.000000,0.283355,6.972382,0.015511,10000
241,13.948208,Series RL,0.308948,0.000110683588976,,164.106033,6.961314,-103.350326,250000,100.000000,0,20.000000,0.108015,87.456336,0,1,25.000000,0.308948,6.954455,0.015516,10000
242,14.007207,Series RL,0.304381,0.000110775930674,,15.008224,6.966909,107.512237,250000,100.000000,0,20.000000,0.108064,87.495979,0,1,25.000000,0.304381,6.960257,0.015511,10000
243,14.060990,Series RL,0.311544,0.000111204057471,,-10.953428,6.994100,81.599594,250000,100.000000,0,20.000000,0.108499,87.446975,0,1,25.000000,0.311544,6.987157,0.015513,10000
244,14.119873,Series RL,0.279918,0.000111292468042,,-44.772926,6.998313,47.519401,250000,100.000000,0,20.000000,0.108587,87.707672,0,1,25.000000,0.279918,6.992712,0.015516,10000
245,14.177903,Series RL,0.279364,0.000110426060363,,-149.901763,6.943896,-57.596035,250000,100.000000,0,20.000000,0.107766,87.694274,0,1,25.000000,0.279364,6.938274,0.015519,10000
246,14.235975,Series RL,0.280453,0.000111436646505,,-2.929908,7.007386,89.363830,250000,100.000000,0,20.000000,0.108718,87.706260,0,1,25.000000,0.280453,7.001771,0.015515,10000
247,14.295784,Series RL,0.316310,0.000111338957201,,-53.156753,7.002780,39.432132,250000,100.000000,0,20.000000,0.108640,87.411109,0,1,25.000000,0.316310,6.995633,0.015514,10000
248,14.354026,Series RL,0.265838,0.000111400884389,,-89.603111,7.004570,2.571911,250000,100.000000,0,20.000000,0.108683,87.824974,0,1,25.000000,0.265838,6.999524,0.015516,10000
249,14.409446,Series RL,0.313738,0.000111120692112,,61.656326,6.988965,154.229232,250000,100.000000,0,20.000000,0.108432,87.427101,0,1,25.000000,0.313738,6.981919,0.015515,10000
250,14.467591,Series RL,0.302023,0.000110887689275,,-152.951080,6.973823,-60.468933,250000,100.000000,0,20.000000,0.108214,87.517845,0,1,25.000000,0.302023,6.967279,0.015517,10000
251,14.524431,Series RL,0.320988,0.000110729361938,,-36.832992,6.964732,55.808582,250000,100.000000,0,20.000000,0.108047,87.358428,0,1,25.000000,0.320988,6.957331,0.015513,10000
252,14.584224,Series RL,0.316207,0.000110647206156,,106.805465,6.959356,-160.590301,250000,100.000000,0,20.000000,0.107984,87.395790,0,1,25.000000,0.316207,6.952169,0.015516,10000
253,14.642198,Series RL,0.309187,0.000111067757178,,90.195610,6.985439,-177.267532,250000,100.000000,0,20.000000,0.108370,87.463165,0,1,25.000000,0.309187,6.978593,0.015514,10000
254,14.700257,Series RL,0.300855,0.000110715992922,,-28.223276,6.962994,64.253120,250000,100.000000,0,20.000000,0.108024,87.523605,0,1,25.000000,0.300855,6.956491,0.015514,10000
255,14.758451,Series RL,0.299311,0.000110911992235,,178.302047,6.975231,-89.238594,250000,100.000000,0,20.000000,0.108256,87.540649,0,1,25.000000,0.299311,6.968806,0.015520,10000
256,14.814174,Series RL,0.292355,0.00011040890346,,-165.186538,6.943354,-72.773345,250000,100.000000,0,20.000000,0.107766,87.586807,0,1,25.000000,0.292355,6.937196,0.015521,10000
257,14.870011,Series RL,0.254159,0.000111064160276,,-133.649353,6.982994,-41.563499,250000,100.000000,0,20.000000,0.108353,87.914154,0,1,25.000000,0.254159,6.978367,0.015517,10000
258,14.926886,Series RL,0.320309,0.000110748969827,,5.671273,6.965931,98.306785,250000,100.000000,0,20.000000,0.108056,87.364479,0,1,25.000000,0.320309,6.958563,0.015512,10000
259,14.984207,Series RL,0.301108,0.000110709181091,,-64.405700,6.962577,28.072933,250000,100.000000,0,20.000000,0.108035,87.521369,0,1,25.000000,0.301108,6.956063,0.015516,10000
260,15.041964,Series RL,0.272408,0.000111310945931,,40.182651,6.999176,132.413162,250000,100.000000,0,20.000000,0.108590,87.769477,0,1,25.000000,0.272408,6.993873,0.015515,10000
261,15.101486,Series RL,0.301133,0.000110983946185,,-109.341278,6.979825,-16.868581,250000,100.000000,0,20.000000,0.108298,87.527297,0,1,25.000000,0.301133,6.973327,0.015516,10000
262,15.160008,Series RL,0.315076,0.000110684289258,,-65.287040,6.961632,27.306995,250000,100.000000,0,20.000000,0.108019,87.405960,0,1,25.000000,0.315076,6.954499,0.015516,10000
263,15.217626,Series RL,0.288927,0.000110887370965,,42.373432,6.973247,134.748092,250000,100.000000,0,20.000000,0.108175,87.625350,0,1,25.000000,0.288927,6.967259,0.015513,10000
264,15.274774,Series RL,0.290855,0.000111002694637,,70.369743,6.980567,162.757751,250000,100.000000,0,20.000000,0.108300,87.611999,0,1,25.000000,0.290855,6.974505,0.015514,10000
265,15.334100,Series RL,0.289406,0.000110557028965,,-107.767524,6.952528,-15.381842,250000,100.000000,0,20.000000,0.107898,87.614318,0,1,25.000000,0.289406,6.946503,0.015519,10000
266,15.391126,Series RL,0.308127,0.000111333514102,,-38.479648,7.002074,54.042476,250000,100.000000,0,20.000000,0.108628,87.477874,0,1,25.000000,0.308127,6.995291,0.015514,10000
267,15.451901,Series RL,0.303184,0.000110493717129,,94.486022,6.949142,-173.013412,250000,100.000000,0,20.000000,0.107818,87.499450,0,1,25.000000,0.303184,6.942525,0.015515,10000
268,15.510148,Series RL,0.293703,0.000110814605325,,42.087360,6.968878,134.502822,250000,100.000000,0,20.000000,0.108114,87.584556,0,1,25.000000,0.293703,6.962687,0.015514,10000
269,15.569172,Series RL,0.309581,0.000110435243603,,164.983154,6.945754,-102.462265,250000,100.000000,0,20.000000,0.107782,87.445411,0,1,25.000000,0.309581,6.938851,0.015518,10000
270,15.628556,Series RL,0.277991,0.000110807300113,,-115.455711,6.967776,-23.169189,250000,100.000000,0,20.000000,0.108141,87.713478,0,1,25.000000,0.277991,6.962228,0.015520,10000
271,15.687708,Series RL,0.288644,0.000110282980069,,166.624343,6.935293,-100.990333,250000,100.000000,0,20.000000,0.107635,87.614685,0,1,25.000000,0.288644,6.929284,0.015520,10000
272,15.745428,Series RL,0.280614,0.000111462111296,,-17.404233,7.008991,74.890289,250000,100.000000,0,20.000000,0.108745,87.705474,0,1,25.000000,0.280614,7.003371,0.015515,10000
273,15.802840,Series RL,0.286232,0.00011054560164,,100.916114,6.951680,-166.724090,250000,100.000000,0,20.000000,0.107863,87.640205,0,1,25.000000,0.286232,6.945785,0.015516,10000
274,15.860603,Series RL,0.294083,0.000110771028702,,116.901962,6.966159,-150.678512,250000,100.000000,0,20.000000,0.108074,87.580482,0,1,25.000000,0.294083,6.959949,0.015514,10000
275,15.917684,Series RL,0.276910,0.000111373796218,,26.231428,7.003298,118.497497,250000,100.000000,0,20.000000,0.108636,87.733940,0,1,25.000000,0.276910,6.997822,0.015512,10000
276,15.976854,Series RL,0.308532,0.000111361732273,,4.281249,7.003863,96.806037,250000,100.000000,0,20.000000,0.108648,87.475204,0,1,25.000000,0.308532,6.997064,0.015513,10000
277,16.035875,Series RL,0.276057,0.000110650373339,,172.406417,6.957847,-95.319725,250000,100.000000,0,20.000000,0.107993,87.726158,0,1,25.000000,0.276057,6.952368,0.015521,10000
278,16.095252,Series RL,0.277974,0.000110741330389,,-129.541442,6.963633,-37.253707,250000,100.000000,0,20.000000,0.108059,87.712265,0,1,25.000000,0.277974,6.958083,0.015518,10000
279,16.154812,Series RL,0.287491,0.000111114596477,,-153.825973,6.987453,-61.467922,250000,100.000000,0,20.000000,0.108430,87.641960,0,1,25.000000,0.287491,6.981536,0.015518,10000
280,16.214405,Series RL,0.323583,0.000110677572919,,6.819355,6.961602,99.483489,250000,100.000000,0,20.000000,0.107995,87.335861,0,1,25.000000,0.323583,6.954077,0.015513,10000
281,16.273395,Series RL,0.283473,0.000111344113821,,26.136754,7.001698,118.457084,250000,100.000000,0,20.000000,0.108612,87.679664,0,1,25.000000,0.283473,6.995957,0.015512,10000
282,16.330590,Series RL,0.286214,0.000110832112369,,-19.861017,6.969666,72.492538,250000,100.000000,0,20.000000,0.108122,87.646438,0,1,25.000000,0.286214,6.963787,0.015513,10000
283,16.386989,Series RL,0.285748,0.000110933398575,,-48.953231,6.976006,43.394355,250000,100.000000,0,20.000000,0.108231,87.652420,0,1,25.000000,0.285748,6.970151,0.015515,10000
284,16.444933,Series RL,0.276706,0.000110919934067,,-56.962089,6.974795,35.311561,250000,100.000000,0,20.000000,0.108219,87.726348,0,1,25.000000,0.276706,6.969305,0.015516,10000
285,16.503985,Series RL,0.290746,0.000110853025328,,74.266990,6.971167,166.657333,250000,100.000000,0,20.000000,0.108164,87.609672,0,1,25.000000,0.290746,6.965101,0.015516,10000
286,16.561088,Series RL,0.286041,0.000110986970129,,-56.442070,6.979381,35.906787,250000,100.000000,0,20.000000,0.108292,87.651145,0,1,25.000000,0.286041,6.973517,0.015516,10000
287,16.618229,Series RL,0.291950,0.000111310977762,,-39.964698,6.999966,52.425651,250000,100.000000,0,20.000000,0.108615,87.609642,0,1,25.000000,0.291950,6.993875,0.015517,10000
288,16.676573,Series RL,0.309158,0.000110566053051,,121.592933,6.953946,-145.858978,250000,100.000000,0,20.000000,0.107915,87.451911,0,1,25.000000,0.309158,6.947070,0.015518,10000
289,16.733959,Series RL,0.281356,0.000111210232683,,-112.327514,6.993207,-20.021722,250000,100.000000,0,20.000000,0.108515,87.694206,0,1,25.000000,0.281356,6.987545,0.015517,10000
290,16.790932,Series RL,0.286128,0.000110420999235,,-136.331954,6.943854,-43.970363,250000,100.000000,0,20.000000,0.107778,87.638397,0,1,25.000000,0.286128,6.937956,0.015521,10000
291,16.845893,Series RL,0.279218,0.000110516508117,,109.685050,6.949569,-158.012313,250000,100.000000,0,20.000000,0.107842,87.697364,0,1,25.000000,0.279218,6.943957,0.015518,10000
292,16.904697,Series RL,0.300018,0.000111129079577,,-54.450801,6.988889,38.009544,250000,100.000000,0,20.000000,0.108433,87.539657,0,1,25.000000,0.300018,6.982446,0.015515,10000
293,16.964626,Series RL,0.284684,0.000110831046031,,-63.617252,6.969537,28.723751,250000,100.000000,0,20.000000,0.108148,87.658988,0,1,25.000000,0.284684,6.963720,0.015517,10000
294,17.024229,Series RL,0.297909,0.000110860823921,,102.574234,6.971959,-164.976806,250000,100.000000,0,20.000000,0.108189,87.551033,0,1,25.000000,0.297909,6.965591,0.015518,10000
295,17.083771,Series RL,0.315456,0.000110847948286,,63.157958,6.971922,155.751281,250000,100.000000,0,20.000000,0.108153,87.406669,0,1,25.000000,0.315456,6.964782,0.015513,10000
296,17.142071,Series RL,0.247145,0.000111378936922,,-117.484687,7.002508,-25.462087,250000,100.000000,0,20.000000,0.108666,87.977401,0,1,25.000000,0.247145,6.998145,0.015518,10000
297,17.200021,Series RL,0.275671,0.000110499192059,,-92.540847,6.948340,-0.267068,250000,100.000000,0,20.000000,0.107821,87.726226,0,1,25.000000,0.275671,6.942869,0.015518,10000
298,17.256206,Series RL,0.285093,0.000111000609707,,55.976222,6.980199,148.317031,250000,100.000000,0,20.000000,0.108321,87.659202,0,1,25.000000,0.285093,6.974374,0.015518,10000
299,17.313186,Series RL,0.302806,0.000110982259142,,60.737716,6.979792,153.224166,250000,100.000000,0,20.000000,0.108284,87.513542,0,1,25.000000,0.302806,6.973221,0.015514,10000
300,17.369645,Series RL,0.293333,0.000110822388002,,-49.073707,6.969352,43.338523,250000,100.000000,0,20.000000,0.108130,87.587760,0,1,25.000000,0.293333,6.963176,0.015515,10000
301,17.428796,Series RL,0.249028,0.000110948136322,,-147.835281,6.975523,-55.789367,250000,100.000000,0,20.000000,0.108251,87.954093,0,1,25.000000,0.249028,6.971077,0.015519,10000
302,17.486113,Series RL,0.292993,0.000110850096877,,-0.710893,6.971076,91.697944,250000,100.000000,0,20.000000,0.108165,87.591156,0,1,25.000000,0.292993,6.964917,0.015516,10000
303,17.543920,Series RL,0.292062,0.00011077340011,,103.355705,6.966223,-164.241424,250000,100.000000,0,20.000000,0.108108,87.597145,0,1,25.000000,0.292062,6.960098,0.015519,10000
304,17.602483,Series RL,0.295214,0.000110695684752,,59.090778,6.961477,151.521240,250000,100.000000,0,20.000000,0.107994,87.569534,0,1,25.000000,0.295214,6.955215,0.015513,10000
305,17.661438,Series RL,0.295989,0.000111433893124,,-53.942470,7.007852,38.478233,250000,100.000000,0,20.000000,0.108738,87.579292,0,1,25.000000,0.295989,7.001598,0.015517,10000
306,17.719972,Series RL,0.277750,0.000110362796273,,145.098815,6.939859,-122.607467,250000,100.000000,0,20.000000,0.107714,87.706260,0,1,25.000000,0.277750,6.934299,0.015521,10000
307,17.776477,Series RL,0.298814,0.000111331970299,,-68.087188,7.001574,24.358839,250000,100.000000,0,20.000000,0.108628,87.553985,0,1,25.000000,0.298814,6.995194,0.015515,10000
308,17.832177,Series RL,0.270749,0.000111368034809,,-88.571304,7.002696,3.644502,250000,100.000000,0,20.000000,0.108673,87.784187,0,1,25.000000,0.270749,6.997460,0.015519,10000
309,17.889231,Series RL,0.275969,0.000110642479254,,-128.991317,6.957348,-36.718029,250000,100.000000,0,20.000000,0.107956,87.726722,0,1,25.000000,0.275969,6.951872,0.015517,10000
310,17.948425,Series RL,0.300906,0.000110947547449,,91.541664,6.977531,-175.986679,250000,100.000000,0,20.000000,0.108265,87.528350,0,1,25.000000,0.300906,6.971040,0.015516,10000
311,18.006553,Series RL,0.310489,0.000110386462613,,65.073783,6.942732,157.636993,250000,100.000000,0,20.000000,0.107717,87.436790,0,1,25.000000,0.310489,6.935786,0.015515,10000
312,18.063865,Series RL,0.264077,0.000111084548024,,-160.024078,6.984642,-67.857307,250000,100.000000,0,20.000000,0.108402,87.833236,0,1,25.000000,0.264077,6.979648,0.015520,10000
313,18.121612,Series RL,0.276389,0.000110792960253,,-129.873428,6.966812,-37.599765,250000,100.000000,0,20.000000,0.108122,87.726348,0,1,25.000000,0.276389,6.961327,0.015520,10000
314,18.179792,Series RL,0.318287,0.000110811485888,,34.932136,6.969762,127.549568,250000,100.000000,0,20.000000,0.108143,87.382568,0,1,25.000000,0.318287,6.962491,0.015516,10000
315,18.237607,Series RL,0.277120,0.000111105699716,,-69.849441,6.986475,22.423793,250000,100.000000,0,20.000000,0.108410,87.726760,0,1,25.000000,0.277120,6.980977,0.015517,10000
316,18.295258,Series RL,0.285645,0.000111221930571,,26.266447,6.994115,118.607109,250000,100.000000,0,20.000000,0.108526,87.659339,0,1,25.000000,0.285645,6.988280,0.015517,10000
317,18.352935,Series RL,0.246150,0.00011093758435,,-148.675048,6.974759,-56.652580,250000,100.000000,0,20.000000,0.108247,87.977516,0,1,25.000000,0.246150,6.970414,0.015520,10000
318,18.409900,Series RL,0.298513,0.000110892432092,,118.707015,6.973969,-148.839736,250000,100.000000,0,20.000000,0.108229,87.546768,0,1,25.000000,0.298513,6.967577,0.015519,10000
319,18.468478,Series RL,0.253832,0.000111092458025,,-4.005293,6.984759,88.077346,250000,100.000000,0,20.000000,0.108363,87.917366,0,1,25.000000,0.253832,6.980145,0.015514,10000
320,18.526965,Series RL,0.246681,0.000111518865948,,-117.318443,7.011278,-25.302162,250000,100.000000,0,20.000000,0.108814,87.983726,0,1,25.000000,0.246681,7.006937,0.015520,10000
321,18.585662,Series RL,0.279892,0.000111149546903,,-140.820938,6.989338,-48.525886,250000,100.000000,0,20.000000,0.108478,87.704940,0,1,25.000000,0.279892,6.983732,0.015520,10000
322,18.644954,Series RL,0.255365,0.00011066456996,,-134.505004,6.957948,-42.401714,250000,100.000000,0,20.000000,0.107984,87.896705,0,1,25.000000,0.255365,6.953260,0.015520,10000
323,18.703817,Series RL,0.291555,0.000110879365472,,134.643875,6.972854,-132.959716,250000,100.000000,0,20.000000,0.108216,87.603591,0,1,25.000000,0.291555,6.966756,0.015520,10000
324,18.760585,Series RL,0.272105,0.00011086128547,,99.740982,6.970932,-168.021942,250000,100.000000,0,20.000000,0.108163,87.762931,0,1,25.000000,0.272105,6.965620,0.015516,10000
325,18.817312,Series RL,0.308352,0.000111076033235,,-52.012763,6.985921,40.517044,250000,100.000000,0,20.000000,0.108399,87.470191,0,1,25.000000,0.308352,6.979113,0.015517,10000
326,18.873944,Series RL,0.303002,0.00011044401304,,-6.576131,6.946014,85.924041,250000,100.000000,0,20.000000,0.107758,87.499816,0,1,25.000000,0.303002,6.939402,0.015514,10000
327,18.930926,Series RL,0.301613,0.000110850144624,,149.287841,6.971448,-118.232536,250000,100.000000,0,20.000000,0.108172,87.520370,0,1,25.000000,0.301613,6.964920,0.015516,10000
328,18.988463,Series RL,0.263984,0.000111198136907,,126.981857,6.991771,-140.854309,250000,100.000000,0,20.000000,0.108494,87.836204,0,1,25.000000,0.263984,6.986785,0.015517,10000
329,19.046222,Series RL,0.282123,0.000111200396907,,-126.401863,6.992620,-34.089599,250000,100.000000,0,20.000000,0.108521,87.687728,0,1,25.000000,0.282123,6.986927,0.015519,10000
330,19.105045,Series RL,0.286978,0.000110580345164,,86.118789,6.953893,178.483993,250000,100.000000,0,20.000000,0.107889,87.634803,0,1,25.000000,0.286978,6.947968,0.015515,10000
331,19.163838,Series RL,0.260527,0.00011100279013,,-173.909423,6.979375,-81.770179,250000,100.000000,0,20.000000,0.108333,87.860755,0,1,25.000000,0.260527,6.974511,0.015522,10000
332,19.221534,Series RL,0.246867,0.000111118686759,,111.489929,6.986156,-156.485000,250000,100.000000,0,20.000000,0.108409,87.974945,0,1,25.000000,0.246867,6.981793,0.015518,10000
333,19.279106,Series RL,0.278410,0.000110432649377,,145.222412,6.944271,-122.479873,250000,100.000000,0,20.000000,0.107759,87.702278,0,1,25.000000,0.278410,6.938688,0.015518,10000
334,19.335648,Series RL,0.294175,0.000111049199711,,-12.708149,6.983626,79.706069,250000,100.000000,0,20.000000,0.108346,87.585777,0,1,25.000000,0.294175,6.977427,0.015514,10000
335,19.392669,Series RL,0.262567,0.000110562376571,,173.397171,6.951800,-94.438301,250000,100.000000,0,20.000000,0.107883,87.835441,0,1,25.000000,0.262567,6.946839,0.015519,10000
336,19.449960,Series RL,0.285064,0.000110976370409,,-26.263473,6.978676,66.077590,250000,100.000000,0,20.000000,0.108266,87.658935,0,1,25.000000,0.285064,6.972851,0.015514,10000
337,19.506064,Series RL,0.282259,0.000111191070428,,-125.971412,6.992041,-33.657836,250000,100.000000,0,20.000000,0.108507,87.686416,0,1,25.000000,0.282259,6.986341,0.015519,10000
338,19.565262,Series RL,0.282121,0.000111138167324,,-110.026069,6.988714,-17.712520,250000,100.000000,0,20.000000,0.108440,87.686447,0,1,25.000000,0.282121,6.983017,0.015517,10000
339,19.624337,Series RL,0.273318,0.000110496104453,,-107.539146,6.948053,-15.284697,250000,100.000000,0,20.000000,0.107831,87.745552,0,1,25.000000,0.273318,6.942675,0.015520,10000
340,19.682524,Series RL,0.238155,0.000110774975744,,168.207092,6.964271,-99.833206,250000,100.000000,0,20.000000,0.108075,88.040290,0,1,25.000000,0.238155,6.960197,0.015519,10000
341,19.738660,Series RL,0.288989,0.000110513961638,,136.059417,6.949808,-131.557388,250000,100.000000,0,20.000000,0.107849,87.616813,0,1,25.000000,0.288989,6.943797,0.015518,10000
342,19.798038,Series RL,0.270176,0.000110833640256,,-171.022079,6.969122,-78.800308,250000,100.000000,0,20.000000,0.108170,87.778221,0,1,25.000000,0.270176,6.963883,0.015521,10000
343,19.856458,Series RL,0.290086,0.000110669137707,,87.797164,6.959595,-179.813995,250000,100.000000,0,20.000000,0.107974,87.611129,0,1,25.000000,0.290086,6.953547,0.015514,10000
344,19.912685,Series RL,0.257431,0.000111060531543,,-174.308288,6.982886,-82.195549,250000,100.000000,0,20.000000,0.108382,87.887252,0,1,25.000000,0.257431,6.978139,0.015521,10000
345,19.970146,Series RL,0.279554,0.000110903047727,,-56.609664,6.973850,35.687717,250000,100.000000,0,20.000000,0.108203,87.702621,0,1,25.000000,0.279554,6.968244,0.015516,10000
346,20.032257,Series RL,0.282887,0.000110880590965,,163.394729,6.972574,-104.280044,250000,100.000000,0,20.000000,0.108210,87.674789,0,1,25.000000,0.282887,6.966833,0.015519,10000
347,20.092046,Series RL,0.282339,0.00011037043571,,-165.069854,6.940525,-72.738441,250000,100.000000,0,20.000000,0.107704,87.668579,0,1,25.000000,0.282339,6.934779,0.015518,10000
348,20.152129,Series RL,0.259279,0.000110289569083,,167.001205,6.934547,-100.856018,250000,100.000000,0,20.000000,0.107606,87.857238,0,1,25.000000,0.259279,6.929698,0.015517,10000
349,20.211259,Series RL,0.262104,0.000111145249719,,97.660476,6.988379,-170.190078,250000,100.000000,0,20.000000,0.108439,87.850570,0,1,25.000000,0.262104,6.983462,0.015517,10000
350,20.269277,Series RL,0.239660,0.000111055390839,,-162.567535,6.981930,-70.600433,250000,100.000000,0,20.000000,0.108367,88.032897,0,1,25.000000,0.239660,6.977816,0.015521,10000
351,20.327796,Series RL,0.252012,0.000111080059855,,-62.184070,6.983915,29.883880,250000,100.000000,0,20.000000,0.108352,87.932052,0,1,25.000000,0.252012,6.979366,0.015515,10000
352,20.385233,Series RL,0.289629,0.000111206253809,,-81.283874,6.993295,11.089725,250000,100.000000,0,20.000000,0.108526,87.626403,0,1,25.000000,0.289629,6.987295,0.015519,10000
353,20.442883,Series RL,0.265306,0.000110550837838,,157.962814,6.951179,-109.849861,250000,100.000000,0,20.000000,0.107891,87.812652,0,1,25.000000,0.265306,6.946114,0.015521,10000
354,20.503500,Series RL,0.266467,0.000111237448178,,-16.259510,6.994333,75.923843,250000,100.000000,0,20.000000,0.108521,87.816642,0,1,25.000000,0.266467,6.989255,0.015516,10000
355,20.561277,Series RL,0.269455,0.000110699090667,,142.811080,6.960646,-124.970344,250000,100.000000,0,20.000000,0.108020,87.781448,0,1,25.000000,0.269455,6.955429,0.015519,10000
356,20.620910,Series RL,0.290572,0.000110630542633,,-93.645309,6.957193,-1.251616,250000,100.000000,0,20.000000,0.107961,87.606300,0,1,25.000000,0.290572,6.951122,0.015518,10000
357,20.678701,Series RL,0.294736,0.00011093613604,,1.864189,6.976551,94.285469,250000,100.000000,0,20.000000,0.108228,87.578727,0,1,25.000000,0.294736,6.970323,0.015513,10000
358,20.736921,Series RL,0.299379,0.000111308383536,,-10.426172,7.000117,82.024993,250000,100.000000,0,20.000000,0.108595,87.548835,0,1,25.000000,0.299379,6.993712,0.015513,10000
359,20.794194,Series RL,0.274790,0.000110535033752,,66.601356,6.950555,158.867126,250000,100.000000,0,20.000000,0.107828,87.734214,0,1,25.000000,0.274790,6.945121,0.015514,10000
360,20.850860,Series RL,0.274639,0.000111028684639,,-55.508350,6.981542,36.746120,250000,100.000000,0,20.000000,0.108315,87.745529,0,1,25.000000,0.274639,6.976138,0.015515,10000
361,20.908960,Series RL,0.265555,0.000110636574606,,-128.628631,6.956571,-36.440925,250000,100.000000,0,20.000000,0.107964,87.812301,0,1,25.000000,0.265555,6.951501,0.015520,10000
362,20.966288,Series RL,0.290526,0.000110507850088,,179.429382,6.949488,-88.174644,250000,100.000000,0,20.000000,0.107841,87.604026,0,1,25.000000,0.290526,6.943413,0.015518,10000
363,21.025398,Series RL,0.249228,0.000110990312382,,-18.984416,6.978179,73.062362,250000,100.000000,0,20.000000,0.108257,87.953224,0,1,25.000000,0.249228,6.973727,0.015514,10000
364,21.084662,Series RL,0.301406,0.000111355477484,,-10.542755,7.003160,81.923942,250000,100.000000,0,20.000000,0.108651,87.533302,0,1,25.000000,0.301406,6.996671,0.015515,10000
365,21.143368,Series RL,0.278692,0.000110991776608,,-124.360626,6.979385,-32.072147,250000,100.000000,0,20.000000,0.108322,87.711524,0,1,25.000000,0.278692,6.973819,0.015520,10000
366,21.203214,Series RL,0.291657,0.000110714528697,,-137.743820,6.962511,-45.343017,250000,100.000000,0,20.000000,0.108046,87.599189,0,1,25.000000,0.291657,6.956399,0.015518,10000
367,21.261520,Series RL,0.280120,0.000110765919828,,85.662773,6.965263,177.967651,250000,100.000000,0,20.000000,0.108069,87.695129,0,1,25.000000,0.280120,6.959628,0.015515,10000
368,21.318443,Series RL,0.290267,0.000110990009988,,104.592697,6.979746,-163.023849,250000,100.000000,0,20.000000,0.108284,87.616539,0,1,25.000000,0.290267,6.973708,0.015514,10000
369,21.375584,Series RL,0.288855,0.00011085178392,,164.141357,6.971011,-103.483825,250000,100.000000,0,20.000000,0.108180,87.625175,0,1,25.000000,0.288855,6.965023,0.015519,10000
370,21.431245,Series RL,0.245514,0.000111294966774,,-47.227172,6.997178,44.783615,250000,100.000000,0,20.000000,0.108561,87.989212,0,1,25.000000,0.245514,6.992869,0.015515,10000
371,21.489247,Series RL,0.252134,0.000110957940267,,-174.190307,6.976250,-82.119094,250000,100.000000,0,20.000000,0.108292,87.928779,0,1,25.000000,0.252134,6.971693,0.015523,10000
372,21.547167,Series RL,0.257232,0.000110976640973,,-159.740875,6.977611,-67.628173,250000,100.000000,0,20.000000,0.108299,87.887290,0,1,25.000000,0.257232,6.972868,0.015521,10000
373,21.606494,Series RL,0.268565,0.000110820175748,,-98.942634,6.968214,-6.733821,250000,100.000000,0,20.000000,0.108132,87.791183,0,1,25.000000,0.268565,6.963037,0.015518,10000
374,21.665675,Series RL,0.290863,0.000110573135446,,135.254562,6.953601,-132.348129,250000,100.000000,0,20.000000,0.107921,87.602661,0,1,25.000000,0.290863,6.947515,0.015520,10000
375,21.723518,Series RL,0.248562,0.000111191197752,,-87.943527,6.990769,4.094098,250000,100.000000,0,20.000000,0.108493,87.962379,0,1,25.000000,0.248562,6.986349,0.015519,10000
376,21.781175,Series RL,0.272758,0.000110320747537,,116.172416,6.937022,-151.574172,250000,100.000000,0,20.000000,0.107668,87.746597,0,1,25.000000,0.272758,6.931657,0.015521,10000
377,21.839775,Series RL,0.258202,0.000111072404502,,-72.909317,6.983660,19.209522,250000,100.000000,0,20.000000,0.108368,87.881164,0,1,25.000000,0.258202,6.978885,0.015517,10000
378,21.896728,Series RL,0.296479,0.000111092076053,,-109.693740,6.986414,-17.261575,250000,100.000000,0,20.000000,0.108409,87.567832,0,1,25.000000,0.296479,6.980121,0.015517,10000
379,21.955783,Series RL,0.288980,0.000110138690197,,94.099349,6.926249,-173.509429,250000,100.000000,0,20.000000,0.107472,87.608779,0,1,25.000000,0.288980,6.920218,0.015517,10000
380,22.015066,Series RL,0.272805,0.000111060738445,,-44.482437,6.983483,47.756351,250000,100.000000,0,20.000000,0.108351,87.761207,0,1,25.000000,0.272805,6.978152,0.015515,10000
381,22.073729,Series RL,0.266910,0.000110817056311,,-72.253562,6.967956,19.941715,250000,100.000000,0,20.000000,0.108126,87.804725,0,1,25.000000,0.266910,6.962841,0.015518,10000
382,22.132110,Series RL,0.276246,0.000110402027966,,95.194023,6.942263,-172.525466,250000,100.000000,0,20.000000,0.107719,87.719490,0,1,25.000000,0.276246,6.936764,0.015516,10000
383,22.189935,Series RL,0.294391,0.000110408489657,,36.250114,6.943414,128.680114,250000,100.000000,0,20.000000,0.107731,87.570014,0,1,25.000000,0.294391,6.937170,0.015516,10000
384,22.246255,Series RL,0.287845,0.000110385635007,,165.246810,6.941705,-102.376663,250000,100.000000,0,20.000000,0.107746,87.623489,0,1,25.000000,0.287845,6.935734,0.015521,10000
385,22.303860,Series RL,0.264361,0.000110211885556,,166.915542,6.929861,-100.898200,250000,100.000000,0,20.000000,0.107560,87.813743,0,1,25.000000,0.264361,6.924817,0.015521,10000
