index,elapsed_s,model,series_r,series_l,series_c,impedance_imag_ohm,phase_diff_deg,current_phase_deg,sample_rate_hz,current_amplitude_a,samples_per_period,voltage_pga,impedance_mag_ohm,voltage_amplitude_v,shunt_resistance_ohm,voltage_phase_deg,current_pga,dds_frequency_hz,shunt_range,impedance_real_ohm,captured_cycles
812,48.769585,Series RL,0.292139,0.000110534779104,,6.945105,87.591323,122.530448,250000,0.013031,25.000000,1,6.951247,0.090581,100.000000,30.121772,0,10000,0,0.292139,20.000000
813,48.849429,Series RL,0.291722,0.000110933064349,,6.970130,87.603385,-62.295654,250000,0.013036,25.000000,1,6.976233,0.090944,100.000000,-154.692260,0,10000,0,0.291722,20.000000
814,48.906357,Series RL,0.278755,0.000110949855196,,6.971185,87.710144,-9.385260,250000,0.013033,25.000000,1,6.976756,0.090930,100.000000,-101.675117,0,10000,0,0.278755,20.000000
815,48.966680,Series RL,0.293548,0.000110440495716,,6.939181,87.577659,135.239242,250000,0.013034,25.000000,1,6.945387,0.090524,100.000000,42.816905,0,10000,0,0.293548,20.000000
816,49.021357,Series RL,0.322022,0.000110237509502,,6.926427,87.338127,85.390289,250000,0.013034,25.000000,1,6.933908,0.090376,100.000000,-7.271587,0,10000,0,0.322022,20.000000
817,49.100270,Series RL,0.308710,0.000110846547722,,6.964694,87.462020,125.531738,250000,0.013033,25.000000,1,6.971532,0.090861,100.000000,32.993766,0,10000,0,0.308710,20.000000
818,49.157599,Series RL,0.293137,0.000110853693779,,6.965143,87.590049,146.845169,250000,0.013036,25.000000,1,6.971309,0.090879,100.000000,54.435222,0,10000,0,0.293137,20.000000
819,49.213969,Series RL,0.270601,0.000110970083789,,6.972456,87.777465,-53.634975,250000,0.013038,25.000000,1,6.977705,0.090976,100.000000,-145.857513,0,10000,0,0.270601,20.000000
820,49.268542,Series RL,0.280536,0.000110690926019,,6.954916,87.690147,19.870040,250000,0.013034,25.000000,1,6.960572,0.090721,100.000000,-72.439811,0,10000,0,0.280536,20.000000
821,49.322994,Series RL,0.303842,0.000110567740093,,6.947176,87.495697,151.235198,250000,0.013033,25.000000,1,6.953817,0.090631,100.000000,58.730911,0,10000,0,0.303842,20.000000
822,49.377645,Series RL,0.266422,0.000110600796575,,6.949253,87.804458,-22.215581,250000,0.013035,25.000000,1,6.954358,0.090652,100.000000,-114.411125,0,10000,0,0.266422,20.000000
823,49.432499,Series RL,0.304773,0.00011079607969,,6.961523,87.493209,138.525405,250000,0.013033,25.000000,1,6.968191,0.090817,100.000000,46.018611,0,10000,0,0.304773,20.000000
824,49.487105,Series RL,0.288488,0.000110769102927,,6.959828,87.626419,19.996183,250000,0.013033,25.000000,1,6.965805,0.090782,100.000000,-72.377395,0,10000,0,0.288488,20.000000
825,49.541695,Series RL,0.323024,0.000111031390273,,6.976308,87.348922,54.307361,250000,0.013034,25.000000,1,6.983782,0.091024,100.000000,-38.343711,0,10000,0,0.323024,20.000000
826,49.596675,Series RL,0.284767,0.000111132660563,,6.982671,87.664657,90.478370,250000,0.013031,25.000000,1,6.988475,0.091064,100.000000,-1.856974,0,10000,0,0.284767,20.000000
827,49.651500,Series RL,0.289234,0.000110761511236,,6.959351,87.620124,91.121444,250000,0.013032,25.000000,1,6.965359,0.090775,100.000000,-1.258432,0,10000,0,0.289234,20.000000
828,49.706262,Series RL,0.308153,0.000110331458664,,6.932330,87.454780,86.367935,250000,0.013033,25.000000,1,6.939175,0.090437,100.000000,-6.177275,0,10000,0,0.308153,20.000000
829,49.760929,Series RL,0.274962,0.00011067760475,,6.954079,87.735717,-37.703845,250000,0.013034,25.000000,1,6.959513,0.090713,100.000000,-129.968124,0,10000,0,0.274962,20.000000
830,49.815626,Series RL,0.273928,0.0001107160725,,6.956496,87.745010,-169.753143,250000,0.013038,25.000000,1,6.961887,0.090769,100.000000,97.991874,0,10000,0,0.273928,20.000000
831,49.870140,Series RL,0.307909,0.000110809591944,,6.962372,87.467750,110.126846,250000,0.013028,25.000000,1,6.969177,0.090795,100.000000,17.594598,0,10000,0,0.307909,20.000000
832,49.949408,Series RL,0.320050,0.000110759107997,,6.959200,87.366844,126.289154,250000,0.013033,25.000000,1,6.966556,0.090795,100.000000,33.656005,0,10000,0,0.320050,20.000000
833,50.006704,Series RL,0.273319,0.00011079561814,,6.961494,87.751632,-48.899879,250000,0.013035,25.000000,1,6.966858,0.090816,100.000000,-141.148239,0,10000,0,0.273319,20.000000
834,50.062776,Series RL,0.324801,0.000110815862649,,6.962766,87.329177,97.598815,250000,0.013032,25.000000,1,6.970338,0.090837,100.000000,4.927998,0,10000,0,0.324801,20.000000
835,50.117404,Series RL,0.284797,0.000111156008594,,6.984138,87.664901,76.209594,250000,0.013030,25.000000,1,6.989942,0.091081,100.000000,-16.125501,0,10000,0,0.284797,20.000000
836,50.172515,Series RL,0.286736,0.000111119020985,,6.981814,87.648239,46.548904,250000,0.013033,25.000000,1,6.987699,0.091068,100.000000,-45.802860,0,10000,0,0.286736,20.000000
837,50.227099,Series RL,0.266594,0.000110446479942,,6.939557,87.799972,-94.433723,250000,0.013035,25.000000,1,6.944676,0.090521,100.000000,173.366241,0,10000,0,0.266594,20.000000
838,50.281701,Series RL,0.279364,0.000110264836405,,6.928144,87.690910,-152.282546,250000,0.013036,25.000000,1,6.933775,0.090390,100.000000,115.408378,0,10000,0,0.279364,20.000000
839,50.336279,Series RL,0.285649,0.000110562885867,,6.946871,87.645370,102.185646,250000,0.013032,25.000000,1,6.952742,0.090607,100.000000,9.831027,0,10000,0,0.285649,20.000000
840,50.390879,Series RL,0.287932,0.000110038820471,,6.913943,87.615287,-115.255805,250000,0.013038,25.000000,1,6.919936,0.090220,100.000000,152.359466,0,10000,0,0.287932,20.000000
841,50.445467,Series RL,0.270470,0.000110300327958,,6.930374,87.765060,-94.490097,250000,0.013035,25.000000,1,6.935649,0.090405,100.000000,173.274963,0,10000,0,0.270470,20.000000
842,50.500254,Series RL,0.297814,0.000110293213732,,6.929927,87.539230,-87.995620,250000,0.013038,25.000000,1,6.936323,0.090433,100.000000,179.543579,0,10000,0,0.297814,20.000000
843,50.554949,Series RL,0.283876,0.000110470385014,,6.941059,87.658020,131.106140,250000,0.013034,25.000000,1,6.946861,0.090548,100.000000,38.764144,0,10000,0,0.283876,20.000000
844,50.609644,Series RL,0.293736,0.000110942072519,,6.970696,87.587059,8.576272,250000,0.013033,25.000000,1,6.976882,0.090932,100.000000,-83.836669,0,10000,0,0.293736,20.000000
845,50.664296,Series RL,0.298352,0.000110634155451,,6.951349,87.542366,168.152084,250000,0.013033,25.000000,1,6.957749,0.090681,100.000000,75.694465,0,10000,0,0.298352,20.000000
846,50.718884,Series RL,0.268136,0.000110500704031,,6.942964,87.788345,-42.373622,250000,0.013038,25.000000,1,6.948140,0.090587,100.000000,-134.585281,0,10000,0,0.268136,20.000000
847,50.773472,Series RL,0.288998,0.000110203720907,,6.924304,87.610046,-102.223472,250000,0.013037,25.000000,1,6.930332,0.090350,100.000000,165.386535,0,10000,0,0.288998,20.000000
848,50.828420,Series RL,0.269078,0.000110407423319,,6.937103,87.778709,-85.885421,250000,0.013037,25.000000,1,6.942319,0.090510,100.000000,-178.106719,0,10000,0,0.269078,20.000000
849,50.883178,Series RL,0.314854,0.000110811963353,,6.962521,87.410766,-2.443757,250000,0.013034,25.000000,1,6.969636,0.090845,100.000000,-95.032997,0,10000,0,0.314854,20.000000
850,50.938457,Series RL,0.297898,0.000110434925293,,6.938831,87.541687,-131.733581,250000,0.013039,25.000000,1,6.945223,0.090557,100.000000,135.808074,0,10000,0,0.297898,20.000000
851,50.993514,Series RL,0.289760,0.000110058412444,,6.915174,87.600593,-144.161865,250000,0.013038,25.000000,1,6.921243,0.090236,100.000000,123.438713,0,10000,0,0.289760,20.000000
852,51.048219,Series RL,0.287361,0.000110661609678,,6.953074,87.633384,73.648551,250000,0.013032,25.000000,1,6.959010,0.090689,100.000000,-18.718061,0,10000,0,0.287361,20.000000
853,51.103507,Series RL,0.304780,0.000110358626413,,6.934037,87.483222,122.395385,250000,0.013030,25.000000,1,6.940732,0.090436,100.000000,29.878614,0,10000,0,0.304780,20.000000
854,51.158167,Series RL,0.305878,0.00011027206204,,6.928598,87.472190,-73.656822,250000,0.013037,25.000000,1,6.935347,0.090417,100.000000,-166.184631,0,10000,0,0.305878,20.000000
855,51.212825,Series RL,0.308284,0.00011079173476,,6.961250,87.464271,-31.746431,250000,0.013036,25.000000,1,6.968073,0.090836,100.000000,-124.282165,0,10000,0,0.308284,20.000000
856,51.267642,Series RL,0.295562,0.000110923769701,,6.969546,87.571670,45.418445,250000,0.013035,25.000000,1,6.975811,0.090931,100.000000,-47.009876,0,10000,0,0.295562,20.000000
857,51.322381,Series RL,0.319025,0.000110369337541,,6.934710,87.366020,-174.742187,250000,0.013036,25.000000,1,6.942045,0.090493,100.000000,92.623825,0,10000,0,0.319025,20.000000
858,51.377281,Series RL,0.268757,0.00011069982278,,6.955475,87.787208,-81.012756,250000,0.013037,25.000000,1,6.960665,0.090746,100.000000,-173.225540,0,10000,0,0.268757,20.000000
859,51.431952,Series RL,0.280513,0.000110603120237,,6.949399,87.688507,-107.164207,250000,0.013036,25.000000,1,6.955058,0.090665,100.000000,160.524276,0,10000,0,0.280513,20.000000
860,51.486957,Series RL,0.311750,0.000110175566398,,6.922535,87.421478,-174.472183,250000,0.013038,25.000000,1,6.929551,0.090347,100.000000,92.949272,0,10000,0,0.311750,20.000000
861,51.541842,Series RL,0.286005,0.000110367634583,,6.934603,87.638282,159.762283,250000,0.013033,25.000000,1,6.940499,0.090457,100.000000,67.400558,0,10000,0,0.286005,20.000000
862,51.596677,Series RL,0.303344,0.000110596372067,,6.948975,87.500450,166.444274,250000,0.013033,25.000000,1,6.955593,0.090651,100.000000,73.944725,0,10000,0,0.303344,20.000000
863,51.651503,Series RL,0.307737,0.000110856144765,,6.965297,87.470230,95.102966,250000,0.013031,25.000000,1,6.972092,0.090851,100.000000,2.573189,0,10000,0,0.307737,20.000000
864,51.706151,Series RL,0.298659,0.000111056361684,,6.977877,87.549186,-4.426527,250000,0.013033,25.000000,1,6.984265,0.091025,100.000000,-96.877342,0,10000,0,0.298659,20.000000
865,51.760726,Series RL,0.292238,0.000110495802059,,6.942656,87.589660,106.332992,250000,0.013032,25.000000,1,6.948804,0.090558,100.000000,13.922649,0,10000,0,0.292238,20.000000
866,51.828639,Series RL,0.294472,0.000110536879949,,6.945237,87.572158,102.648437,250000,0.013033,25.000000,1,6.951477,0.090597,100.000000,10.220602,0,10000,0,0.294472,20.000000
867,51.899256,Series RL,0.273545,0.00011032038148,,6.931634,87.740081,-124.183845,250000,0.013038,25.000000,1,6.937029,0.090442,100.000000,143.556228,0,10000,0,0.273545,20.000000
868,51.968600,Series RL,0.297002,0.000110607337843,,6.949664,87.552886,138.108581,250000,0.013030,25.000000,1,6.956008,0.090636,100.000000,45.661464,0,10000,0,0.297002,20.000000
869,52.048515,Series RL,0.272841,0.000110803337155,,6.961979,87.755714,-52.967185,250000,0.013036,25.000000,1,6.967323,0.090824,100.000000,-145.211471,0,10000,0,0.272841,20.000000
870,52.105986,Series RL,0.304597,0.00011061642559,,6.950235,87.490600,-161.712539,250000,0.013037,25.000000,1,6.956906,0.090696,100.000000,105.778060,0,10000,0,0.304597,20.000000
871,52.167175,Series RL,0.288256,0.000110773734336,,6.960119,87.628433,147.768081,250000,0.013034,25.000000,1,6.966085,0.090796,100.000000,55.396511,0,10000,0,0.288256,20.000000
872,52.221771,Series RL,0.266571,0.000110890824627,,6.967476,87.808967,-53.458175,250000,0.013037,25.000000,1,6.972573,0.090900,100.000000,-145.649215,0,10000,0,0.266571,20.000000
873,52.276500,Series RL,0.287879,0.000110538328259,,6.945328,87.626487,-170.307571,250000,0.013038,25.000000,1,6.951292,0.090631,100.000000,97.318885,0,10000,0,0.287879,20.000000
874,52.356896,Series RL,0.311963,0.000111011273088,,6.975044,87.439117,52.933864,250000,0.013030,25.000000,1,6.982017,0.090974,100.000000,-39.627017,0,10000,0,0.311963,20.000000
875,52.413797,Series RL,0.279190,0.0001105051922,,6.943246,87.697364,-98.472183,250000,0.013041,25.000000,1,6.948857,0.090619,100.000000,169.225173,0,10000,0,0.279190,20.000000
876,52.468864,Series RL,0.283779,0.00011028205697,,6.929226,87.654815,173.463119,250000,0.013036,25.000000,1,6.935035,0.090408,100.000000,81.117950,0,10000,0,0.283779,20.000000
877,52.524451,Series RL,0.292657,0.00011054606319,,6.945814,87.587303,93.111930,250000,0.013032,25.000000,1,6.951977,0.090595,100.000000,0.699239,0,10000,0,0.292657,20.000000
878,52.579325,Series RL,0.303184,0.000110569538544,,6.947289,87.501159,122.808616,250000,0.013033,25.000000,1,6.953901,0.090631,100.000000,30.309774,0,10000,0,0.303184,20.000000
879,52.634126,Series RL,0.297285,0.000110626356858,,6.950859,87.550971,73.239547,250000,0.013033,25.000000,1,6.957213,0.090675,100.000000,-19.209480,0,10000,0,0.297285,20.000000
880,52.688790,Series RL,0.316424,0.000110369687682,,6.934732,87.387466,101.523017,250000,0.013031,25.000000,1,6.941947,0.090462,100.000000,8.910488,0,10000,0,0.316424,20.000000
881,52.743667,Series RL,0.293786,0.000110719223768,,6.956694,87.581794,-163.140197,250000,0.013034,25.000000,1,6.962895,0.090758,100.000000,104.441612,0,10000,0,0.293786,20.000000
882,52.798446,Series RL,0.302494,0.00011046927093,,6.940989,87.504585,87.079483,250000,0.013031,25.000000,1,6.947577,0.090534,100.000000,-5.415929,0,10000,0,0.302494,20.000000
883,52.853701,Series RL,0.282281,0.000110696544188,,6.955269,87.675910,20.017715,250000,0.013032,25.000000,1,6.960995,0.090713,100.000000,-72.306373,0,10000,0,0.282281,20.000000
884,52.923118,Series RL,0.303218,0.000110380510218,,6.935412,87.496604,151.602172,250000,0.013034,25.000000,1,6.942038,0.090479,100.000000,59.098781,0,10000,0,0.303218,20.000000
885,52.991723,Series RL,0.304311,0.000110293834436,,6.929966,87.485626,-88.142974,250000,0.013036,25.000000,1,6.936645,0.090425,100.000000,179.342666,0,10000,0,0.304311,20.000000
886,53.057913,Series RL,0.298803,0.000110746136869,,6.958385,87.541145,94.935218,250000,0.013031,25.000000,1,6.964798,0.090756,100.000000,2.476366,0,10000,0,0.298803,20.000000
887,53.141043,Series RL,0.297692,0.000110626866154,,6.950891,87.547637,63.239364,250000,0.013031,25.000000,1,6.957262,0.090662,100.000000,-29.212989,0,10000,0,0.297692,20.000000
888,53.214632,Series RL,0.307627,0.000110612367139,,6.949980,87.465568,-161.919113,250000,0.013036,25.000000,1,6.956785,0.090690,100.000000,105.546440,0,10000,0,0.307627,20.000000
889,53.298172,Series RL,0.293185,0.000110681726863,,6.954338,87.585914,21.195508,250000,0.013030,25.000000,1,6.960515,0.090698,100.000000,-71.218574,0,10000,0,0.293185,20.000000
890,53.372886,Series RL,0.318600,0.000110428654588,,6.938437,87.370933,-175.191741,250000,0.013035,25.000000,1,6.945748,0.090541,100.000000,92.179206,0,10000,0,0.318600,20.000000
891,53.434319,Series RL,0.266026,0.000110759139828,,6.959202,87.810852,-154.891662,250000,0.013035,25.000000,1,6.964284,0.090779,100.000000,112.919204,0,10000,0,0.266026,20.000000
892,53.504189,Series RL,0.292841,0.000110322991621,,6.931798,87.580917,-179.400161,250000,0.013031,25.000000,1,6.937982,0.090407,100.000000,88.180755,0,10000,0,0.292841,20.000000
893,53.568313,Series RL,0.303950,0.000110024289624,,6.913030,87.482452,-144.818847,250000,0.013036,25.000000,1,6.919709,0.090204,100.000000,122.663581,0,10000,0,0.303950,20.000000
894,53.624017,Series RL,0.314712,0.000110889217162,,6.967375,87.413742,11.267074,250000,0.013034,25.000000,1,6.974480,0.090903,100.000000,-81.319183,0,10000,0,0.314712,20.000000
895,53.678638,Series RL,0.310963,0.000110883901387,,6.967041,87.444381,67.342536,250000,0.013027,25.000000,1,6.973978,0.090853,100.000000,-25.213079,0,10000,0,0.310963,20.000000
896,53.733553,Series RL,0.297971,0.000110538757978,,6.945355,87.543395,29.432245,250000,0.013031,25.000000,1,6.951744,0.090589,100.000000,-63.024364,0,10000,0,0.297971,20.000000
897,53.788865,Series RL,0.261216,0.000110853248145,,6.965115,87.852210,-126.264198,250000,0.013036,25.000000,1,6.970012,0.090863,100.000000,141.588012,0,10000,0,0.261216,20.000000
898,53.843663,Series RL,0.276100,0.000110341342186,,6.932951,87.719436,-114.746978,250000,0.013036,25.000000,1,6.938447,0.090450,100.000000,152.972427,0,10000,0,0.276100,20.000000
899,53.898645,Series RL,0.304153,0.000110803878282,,6.962013,87.498474,80.716651,250000,0.013030,25.000000,1,6.968654,0.090801,100.000000,-11.784868,0,10000,0,0.304153,20.000000
900,53.953623,Series RL,0.295771,0.000110603311223,,6.949411,87.562927,146.610855,250000,0.013032,25.000000,1,6.955702,0.090650,100.000000,54.173786,0,10000,0,0.295771,20.000000
901,54.008375,Series RL,0.290418,0.000110606335167,,6.949601,87.607040,34.621040,250000,0.013031,25.000000,1,6.955667,0.090636,100.000000,-57.771915,0,10000,0,0.290418,20.000000
902,54.063194,Series RL,0.299277,0.000110682570384,,6.954391,87.535835,-119.716461,250000,0.013033,25.000000,1,6.960828,0.090719,100.000000,147.819381,0,10000,0,0.299277,20.000000
903,54.118045,Series RL,0.300314,0.000110776073913,,6.960266,87.529396,62.571319,250000,0.013027,25.000000,1,6.966741,0.090757,100.000000,-29.899282,0,10000,0,0.300314,20.000000
904,54.172772,Series RL,0.284594,0.000110731192219,,6.957446,87.657623,162.261047,250000,0.013032,25.000000,1,6.963264,0.090742,100.000000,69.918663,0,10000,0,0.284594,20.000000
905,54.227584,Series RL,0.320142,0.000110558238543,,6.946579,87.361312,-175.681793,250000,0.013032,25.000000,1,6.953952,0.090625,100.000000,91.679496,0,10000,0,0.320142,20.000000
906,54.282578,Series RL,0.264204,0.000111052446472,,6.977631,87.831565,3.192692,250000,0.013035,25.000000,1,6.982631,0.091021,100.000000,-88.975738,0,10000,0,0.264204,20.000000
907,54.337613,Series RL,0.276121,0.000111085009573,,6.979677,87.734519,-11.382037,250000,0.013035,25.000000,1,6.985137,0.091054,100.000000,-103.647529,0,10000,0,0.276121,20.000000
908,54.392376,Series RL,0.314241,0.000110844335469,,6.964555,87.416557,-3.184023,250000,0.013033,25.000000,1,6.971641,0.090863,100.000000,-95.767463,0,10000,0,0.314241,20.000000
909,54.447100,Series RL,0.275356,0.000110292433872,,6.929878,87.724571,-142.902420,250000,0.013037,25.000000,1,6.935347,0.090416,100.000000,124.822158,0,10000,0,0.275356,20.000000
910,54.502501,Series RL,0.291919,0.000110898464065,,6.967956,87.601028,-21.403894,250000,0.013031,25.000000,1,6.974068,0.090882,100.000000,-113.802864,0,10000,0,0.291919,20.000000
911,54.557352,Series RL,0.274137,0.000110699806865,,6.955474,87.742958,-12.902425,250000,0.013035,25.000000,1,6.960874,0.090735,100.000000,-105.159469,0,10000,0,0.274137,20.000000
912,54.614186,Series RL,0.313577,0.000110780116449,,6.960520,87.420509,111.991783,250000,0.013030,25.000000,1,6.967580,0.090789,100.000000,19.412302,0,10000,0,0.313577,20.000000
913,54.669051,Series RL,0.306879,0.00011067308475,,6.953795,87.473114,-176.396362,250000,0.013034,25.000000,1,6.960563,0.090726,100.000000,91.076736,0,10000,0,0.306879,20.000000
914,54.724122,Series RL,0.294230,0.00011098074717,,6.973126,87.583847,31.277547,250000,0.013033,25.000000,1,6.979331,0.090959,100.000000,-61.138607,0,10000,0,0.294230,20.000000
915,54.780693,Series RL,0.282755,0.000110663790101,,6.953211,87.671318,-8.927805,250000,0.013032,25.000000,1,6.958958,0.090687,100.000000,-101.256484,0,10000,0,0.282755,20.000000
916,54.836503,Series RL,0.320617,0.000110887052655,,6.967239,87.365226,81.903587,250000,0.013028,25.000000,1,6.974612,0.090867,100.000000,-10.731190,0,10000,0,0.320617,20.000000
917,54.915531,Series RL,0.278774,0.000110717266162,,6.956571,87.705184,-50.239704,250000,0.013037,25.000000,1,6.962154,0.090766,100.000000,-142.534515,0,10000,0,0.278774,20.000000
918,54.975855,Series RL,0.319833,0.00011086771533,,6.966024,87.371215,111.797584,250000,0.013031,25.000000,1,6.973362,0.090873,100.000000,19.168796,0,10000,0,0.319833,20.000000
919,55.037214,Series RL,0.297306,0.000110434225011,,6.938787,87.546554,107.208404,250000,0.013030,25.000000,1,6.945154,0.090497,100.000000,14.754961,0,10000,0,0.297306,20.000000
920,55.116769,Series RL,0.278421,0.000110667577989,,6.953449,87.707054,-12.683273,250000,0.013032,25.000000,1,6.959021,0.090693,100.000000,-104.976211,0,10000,0,0.278421,20.000000
921,55.176243,Series RL,0.309370,0.000110693265597,,6.955063,87.453086,124.673133,250000,0.013031,25.000000,1,6.961940,0.090721,100.000000,32.126216,0,10000,0,0.309370,20.000000
922,55.237143,Series RL,0.286959,0.0001106558801,,6.952714,87.636573,7.249888,250000,0.013033,25.000000,1,6.958633,0.090689,100.000000,-85.113540,0,10000,0,0.286959,20.000000
923,55.304784,Series RL,0.293491,0.000110453355435,,6.939989,87.578414,73.082679,250000,0.013031,25.000000,1,6.946191,0.090513,100.000000,-19.338905,0,10000,0,0.293491,20.000000
924,55.377143,Series RL,0.293196,0.000110706634612,,6.955903,87.586372,132.427963,250000,0.013036,25.000000,1,6.962079,0.090754,100.000000,40.014339,0,10000,0,0.293196,20.000000
925,55.434660,Series RL,0.314376,0.000110457986844,,6.940280,87.406425,101.157356,250000,0.013032,25.000000,1,6.947396,0.090542,100.000000,8.563790,0,10000,0,0.314376,20.000000
926,55.489663,Series RL,0.297332,0.000110620675027,,6.950502,87.550460,77.443801,250000,0.013031,25.000000,1,6.956859,0.090658,100.000000,-15.005736,0,10000,0,0.297332,20.000000
927,55.570485,Series RL,0.297492,0.000110508534454,,6.943456,87.546669,91.672241,250000,0.013027,25.000000,1,6.949826,0.090534,100.000000,-0.781091,0,10000,0,0.297492,20.000000
928,55.627111,Series RL,0.293102,0.00011030911331,,6.930926,87.578460,149.508285,250000,0.013034,25.000000,1,6.937121,0.090420,100.000000,57.086746,0,10000,0,0.293102,20.000000
929,55.682181,Series RL,0.278542,0.0001105665146,,6.947099,87.703971,-23.277870,250000,0.013035,25.000000,1,6.952681,0.090627,100.000000,-115.573898,0,10000,0,0.278542,20.000000
930,55.736988,Series RL,0.281446,0.000110589178264,,6.948523,87.680526,-113.278846,250000,0.013034,25.000000,1,6.954220,0.090644,100.000000,154.401687,0,10000,0,0.281446,20.000000
931,55.792034,Series RL,0.305720,0.000110005206947,,6.911831,87.467376,-172.614852,250000,0.013035,25.000000,1,6.918589,0.090181,100.000000,94.852539,0,10000,0,0.305720,20.000000
932,55.846834,Series RL,0.322722,0.000110292226971,,6.929865,87.333679,13.579631,250000,0.013034,25.000000,1,6.937376,0.090424,100.000000,-79.086692,0,10000,0,0.322722,20.000000
933,55.901684,Series RL,0.329282,0.000110049388359,,6.914607,87.273567,85.854385,250000,0.013031,25.000000,1,6.922442,0.090208,100.000000,-6.872044,0,10000,0,0.329282,20.000000
934,55.956603,Series RL,0.326272,0.000110173815693,,6.922425,87.301498,158.313873,250000,0.013035,25.000000,1,6.930109,0.090334,100.000000,65.615356,0,10000,0,0.326272,20.000000
935,56.013314,Series RL,0.283031,0.000110349427257,,6.933459,87.662422,-42.664524,250000,0.013036,25.000000,1,6.939233,0.090462,100.000000,-135.002105,0,10000,0,0.283031,20.000000
936,56.068868,Series RL,0.274769,0.000110330392326,,6.932263,87.730194,-94.597892,250000,0.013035,25.000000,1,6.937706,0.090434,100.000000,173.132308,0,10000,0,0.274769,20.000000
937,56.126960,Series RL,0.312259,0.000110751277573,,6.958708,87.430686,109.074440,250000,0.013029,25.000000,1,6.965711,0.090759,100.000000,16.505125,0,10000,0,0.312259,20.000000
938,56.208271,Series RL,0.304918,0.000110369639935,,6.934729,87.482345,107.984207,250000,0.013028,25.000000,1,6.941429,0.090435,100.000000,15.466555,0,10000,0,0.304918,20.000000
939,56.288121,Series RL,0.319598,0.000110722199965,,6.956881,87.369689,153.894271,250000,0.013029,25.000000,1,6.964218,0.090735,100.000000,61.263957,0,10000,0,0.319598,20.000000
940,56.343971,Series RL,0.276095,0.000110368844161,,6.934679,87.720046,-70.888153,250000,0.013036,25.000000,1,6.940173,0.090475,100.000000,-163.168106,0,10000,0,0.276095,20.000000
941,56.402464,Series RL,0.323091,0.000110919154207,,6.969256,87.345695,96.547172,250000,0.013029,25.000000,1,6.976741,0.090897,100.000000,3.892871,0,10000,0,0.323091,20.000000
942,56.457177,Series RL,0.294268,0.000110133438084,,6.919888,87.564964,173.348449,250000,0.013038,25.000000,1,6.926143,0.090300,100.000000,80.913406,0,10000,0,0.294268,20.000000
943,56.512297,Series RL,0.308276,0.000110317198382,,6.931434,87.453445,-102.570594,250000,0.013035,25.000000,1,6.938286,0.090442,100.000000,164.882843,0,10000,0,0.308276,20.000000
944,56.567465,Series RL,0.307908,0.000110641651649,,6.951820,87.463935,-103.766235,250000,0.013036,25.000000,1,6.958636,0.090710,100.000000,163.697708,0,10000,0,0.307908,20.000000
945,56.622332,Series RL,0.300070,0.00011053401516,,6.945057,87.526008,152.019714,250000,0.013031,25.000000,1,6.951536,0.090587,100.000000,59.545711,0,10000,0,0.300070,20.000000
946,56.677560,Series RL,0.305880,0.000110697721935,,6.955343,87.481887,14.621811,250000,0.013032,25.000000,1,6.962066,0.090731,100.000000,-77.896301,0,10000,0,0.305880,20.000000
947,56.732853,Series RL,0.327877,0.000110266427955,,6.928244,87.290512,114.815940,250000,0.013034,25.000000,1,6.935998,0.090404,100.000000,22.106449,0,10000,0,0.327877,20.000000
948,56.788028,Series RL,0.328127,0.00011049021572,,6.942305,87.293930,126.772010,250000,0.013033,25.000000,1,6.950055,0.090580,100.000000,34.065940,0,10000,0,0.328127,20.000000
949,56.843114,Series RL,0.294348,0.000111058096473,,6.977986,87.584556,-47.856273,250000,0.013032,25.000000,1,6.984192,0.091021,100.000000,-140.271713,0,10000,0,0.294348,20.000000
950,56.897971,Series RL,0.272831,0.000110388261064,,6.935899,87.747367,-56.674690,250000,0.013036,25.000000,1,6.941263,0.090487,100.000000,-148.927322,0,10000,0,0.272831,20.000000
951,56.952910,Series RL,0.303654,0.000110469239099,,6.940987,87.495018,-117.413955,250000,0.013035,25.000000,1,6.947626,0.090563,100.000000,150.081054,0,10000,0,0.303654,20.000000
952,57.007833,Series RL,0.282233,0.000110804865043,,6.962075,87.678573,-37.958839,250000,0.013033,25.000000,1,6.967793,0.090813,100.000000,-130.280258,0,10000,0,0.282233,20.000000
953,57.062778,Series RL,0.328295,0.000110258183729,,6.927726,87.286865,127.654975,250000,0.013031,25.000000,1,6.935500,0.090380,100.000000,34.941837,0,10000,0,0.328295,20.000000
954,57.117925,Series RL,0.296720,0.000110428304447,,6.938415,87.551246,-136.134170,250000,0.013034,25.000000,1,6.944756,0.090520,100.000000,131.417068,0,10000,0,0.296720,20.000000
955,57.173571,Series RL,0.323534,0.00011016245203,,6.921711,87.323829,-160.309829,250000,0.013035,25.000000,1,6.929268,0.090322,100.000000,107.014015,0,10000,0,0.323534,20.000000
956,57.252403,Series RL,0.312778,0.000110471626423,,6.941137,87.419914,-73.876861,250000,0.013035,25.000000,1,6.948181,0.090568,100.000000,-166.456954,0,10000,0,0.312778,20.000000
957,57.315321,Series RL,0.278753,0.000110766492786,,6.959664,87.706375,-112.742309,250000,0.013036,25.000000,1,6.965244,0.090796,100.000000,154.964065,0,10000,0,0.278753,20.000000
958,57.370467,Series RL,0.288521,0.000110593411785,,6.948789,87.622383,-35.397762,250000,0.013033,25.000000,1,6.954776,0.090638,100.000000,-127.775382,0,10000,0,0.288521,20.000000
